Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
Mock_T1.5_1	0.0203732061189546	0.210018281830109	0.127155634670787	0.115529661012794	0.131174769832818	0.00308017422305309	0	0.0689245686924576	0	0.0593722404159288	0.0101967850622838	0.124941583963903	0.0954808780121825	0.00730215483061282	0.0086479544595497	0.0156664008498808	0.00213570602468621	0	0.515720425085943	0.884940214893503
Mock_T1.5_2	0.015435497889835	0.203183401819932	0.14176478664573	0.117620178483133	0.15666209090553	0	0	0.0768472642441151	0	0.0588819304265984	0.0112883627986267	0.0626057961077227	0.128781835543955	0.00321807087335333	0.00849322606433042	0.0138382503483826	0.00137930784875681	0	0.575888149595622	0.845809072867926
Mock_T1.5_3	0.0159289337669333	0.267475721560142	0.0894185962550744	0.157810047733422	0.220888583481684	0.00081712666910718	0	0.0621606260586658	0	0.0343500001085226	0.00902360161743663	0.031666348682657	0.0866386362888875	0.00394188178128945	0.00648193019576763	0.00754605027639566	0.00585191552401462	0	0.69325240997345	0.836675608523367
Mock_T1.5_4	0.0233995135526825	0.233834502727179	0.0919431999236663	0.14493392615483	0.206814784203088	0.0196685747286564	0	0.109352848906447	0	0.0538963671657924	0.00257477661162264	0.0249939547107954	0.0803492836350104	0.00257234178482434	0.00376657245969221	0.000251460321495905	0.00164789311421722	0	0.751324887005311	0.798461525542449
Mock_T2_1	0.0244970978140993	0.232280892586238	0.200341361193209	0.0526264668641653	0.0516984088441107	0.0369636292253747	0	0.13335365156749	0	0.0720336080649233	0	0.111613610364982	0.0739385924047377	0.00345748222214781	0.00719519884852283	0	0	0	0.408202996811709	0.916582478169534
Mock_T2_2	0.0105312631881788	0.236834697035632	0.099529290781709	0.0982706871674018	0.204720505496308	0.0126077968059623	0	0.0935445602206099	0	0.0551028361287509	0.0137468161272577	0.0572279217902126	0.0917390386113215	0.0039633941707287	0.00602364972343142	0.00611597165654977	0.0100415710959452	0	0.711956490887687	0.814138493687777
Mock_T2_3	0.0241436512710516	0.230670811977842	0.102949808133418	0.150993212588971	0.182364508028744	0	0.000272535592652646	0.0691189403496094	0	0.0549500551764873	0.019379297349013	0.0256428621726828	0.111777007841541	0.00442775303300319	0.00987021068665566	0.0134393457983271	0	0	0.73231668935524	0.794717988303203
Mock_T2_4	0.0123433684423807	0.275059719282395	0.149149160440826	0.100227208420237	0.142982475505258	0	0	0.0764670436835102	0	0.074148406272197	0.00921798039190546	0.0375710824113413	0.103413831027914	0.00705740363499286	0.00593379020277441	0.00642853028426668	0	0	0.603483231300594	0.850455109185154
Mock_T3_1	0.0143980609243631	0.187243936212135	0.143182462941559	0.128978779679214	0	0	0.143442292175421	0.0954274726358424	0	0.126366811880192	0	0.0294019304721613	0.117730918937145	0.00330037127923647	0.00446195302092899	0.00606500984180025	0	0	0.466981965981774	0.891446242010665
Mock_T3_2	0.0114974184409229	0.169998300190732	0.12430565724665	0.175640342211941	0.01307471610841	0	0.22130600264925	0.0437972782905721	0	0.0848897268027682	0.00602699867947095	0.0245809797579663	0.109631958863136	0.00143350356100272	0.00547233778114316	0.00834477941603383	0	0	0.601845098405066	0.852762981610163
