GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G01010	10.6402906194946	1.93452474932088	1.60373638264971	0.451571586808045	0	0	0	0	0	0
AT1G01020	9.39933225461851	2.05343947416777	5.69290065846998	15.4151704657052	1.1383283168204	2.82263010180263	4.17797973815579	7.04244627539999	0	0
AT1G01030	0	8.75596893964642	0	5.23305141356032	0	0	0	0	0	0
AT1G01040	7.0207924523293	5.31563631103013	0	22.4504473002383	5.73022993590306	2.83844277422384	0	0	0	0
AT1G01050	57.4419863102839	117.154993825357	0	0	61.7479357267186	4.13404300416191	0	119.232866389319	0	32.1730135058483
AT1G01060	6.53477754625435	33.4331640843136	0	39.6654959902645	5.85829514114736	0	0	25.7349690133456	0	0
AT1G01070	0	0	1.63562869609094	0	5.94060023744751	0	0	10.657972551041	0	0
AT1G01073	0	0	0	0	0	0	0	0	0	0
AT1G01080	51.4707018694399	133.038956778086	6.38411773129417	59.8667256177812	39.2872704451495	20.1828892486348	0	0	0	109.105057026208
AT1G01090	53.6398267077843	127.538493265836	19.5523292846294	187.085680544104	78.229435335611	5.73414267886017	0	12.5038487134958	698.124910605135	307.288656076858
AT1G01100	193.784741869628	594.570993356802	0	124.612365973566	0	102.447980065535	0	0	0	1656.42968257277
AT1G01110	0	0	0	0	2.58439739915675	2.09038550311008	0	0	4.21249105484655	0
AT1G01115	0	0	0	0	0	0	0	0	0	0
AT1G01120	210.677616255401	0	0	0	0	241.632802169738	0	691.817947941187	1378.94138880009	0
AT1G01130	19.4456550114963	0	0	0	0	34.2609181999468	0	65.3823862445252	0	4.6938815858089
AT1G01140	69.856883049332	0	164.616337081583	0	10.183214299765	272.987507208732	0	673.908807965634	271.395350282458	0
AT1G01150	0	0	0	0	0	0.133688121824696	0	0.0473769277874496	0	0
AT1G01160	45.1757394630895	8.49638566538751	37.4701133240299	23.4104566686653	18.0002207092747	7.19366382339773	3.45381187260262	0	0	0
AT1G01170	173.914840225115	125.96152648279	11.3948674992321	173.726526240682	123.581255133063	439.104409101897	250.900159849401	514.727720397104	0	0
AT1G01180	0	0	20.1298126535581	27.2666330274462	11.7403150960031	0	0.236489388328165	23.0090163245799	0	0
AT1G01190	1.90662450234538	6.4087478477749	0	2.41684408292743	0	0	0	12.8270766789473	0	35.0790124376494
AT1G01200	0	1.32962475201409	0	1.53924255011485	0	0	0	6.21441969348827	0	2.07391026236353
AT1G01210	6.70940230102072	52.3535290830902	0	22.3432483199117	0	0	0	0	0	0
AT1G01220	7.02245599055115	14.0037960924239	1.52883482388806	17.1439392302883	7.5842699964587	0.849154776294089	0	0	0	0
AT1G01225	0	2.0331360564845	3.13090551542474	0	6.0122412762942	0.97412622498466	0	2.22355073584769	4.96904747269231	0
AT1G01230	47.0396149056539	0	0	65.7566524846272	23.5255760421628	31.1428031726985	0	22.872026297723	2.89833353584701	0
AT1G01240	12.7323096341409	0	0	0	73.1811369593349	9.15018082997835	0	0	0	0
AT1G01250	0	8.19835391466027	0	4.28331557126001	0	5.71419309040546	35.8625993117922	0	0.0927111089969088	0
AT1G01260	5.6098730761025	0	0	5.24687340179066	13.4739149430937	6.13034470267471	0	0	0	0
AT1G01270	0	0	0	0	0	0	0	0	0	0
AT1G01280	0	0	0	0	0	0	0	0	0	0
AT1G01290	15.2883121684536	7.10963344936644	0	25.0315767402535	8.82966164286945	11.3609403800413	5.81296591061453	0	0	0
AT1G01300	35.5382741590396	11.3356276322742	0	0	0	17.9677117972694	0	85.5262009548537	0	151.175296946836
AT1G01305	0	0	0	0	0	0	0	0	0	0
AT1G01310	0	0	0.0583230270984929	0	0	0	0	0	0	0
AT1G01320	75.2682372117128	224.157554665001	10.786251668201	142.621788744311	0	14.5359038110158	0	0	0	0
AT1G01340	6.42631987976587	1.35741275738914	0.63115633787946	0	0.680177581154808	0	3.40759232633459	1.40677012810584	0	0
AT1G01350	16.5275068782118	5.42145435418331	14.8413920893751	19.6168760124493	3.31661345179346	0	0	0	0	0
AT1G01355	0	0	0	0	1.28970012602915	0	0.716691037993534	5.54451521661092	0	0
AT1G01360	1.46479321574247	0	0	22.3965829182924	6.4801260939528	0	0	0	0	0
AT1G01370	1.01829815324628	2.62868930802198	0	0.521471586918123	0.889001135952244	1.00636151839374	0	0	0.543549587659757	6.58394063651001
AT1G01380	0	0.0252676854671332	0	0.996043221747823	0.482081636687874	0.129707546329893	0	0	0	0.711851970075566
AT1G01390	0	4.63031765952659	0	0.234136234990062	4.14263420214955	0	5.35476560772616	5.40869697389235	0	0
AT1G01400	0	0	0	0	0	0	0	0	0	0
AT1G01410	0	0	0	0	0	0	0	0	0	0
AT1G01420	1.00048872468119	6.1506138873783	0	9.96912848293238	0	0	0	0	0	0
AT1G01430	13.1565733918868	0	0	93.5073033261489	68.1980247941737	0	0	0	0	0
AT1G01440	15.4814001146626	0	16.0231542163376	2.94234020609791	10.0833312093732	6.73278037714104	0	0.261761330313522	3.97955368713771	10.2277775857433
AT1G01448	7.95221493949641	0.655282294656956	1.60145278752344	0.650794813565381	6.64099082414912	10.7621262013179	0	0	22.2459940342501	0.454884349402473
AT1G01450	0	0.000176919268288334	0	0	0	0	0.00814516947435728	0	0	0.00911985707780061
AT1G01453	0	0	0	0	0	0	0	0	0	0
AT1G01460	0	0	0	0	0	0	0	0	0	0
AT1G01470	0	20.3435165793336	115.089278836745	30.1308921320108	15.3537000066485	140.8112979849	455.330236953607	184.078782425008	10.807780905782	0
AT1G01471	0	0	0	0	0	0	0	0	0	0
