Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
P049	0.0142523361906375	0.221219916916436	0.0963365806694425	0.217989977139646	0.245623498574456	0	0.0310071642374544	0.0453529981765476	0	0.0191228581708636	0.023543479686123	0	0.0328442014143511	0.00359755887851476	0.00649617568373683	0.0426132542617911	0	9999	0.448038195136795	0.932355767825537
P050	0.0160105315031984	0.156975578629385	0.0794658000478569	0.245828352408037	0.320936599355708	0	0.0210705598415054	0.0537490925959443	0	0.0277523855305215	0.0043064129488444	0	0.02876945527562	0.00393855709880303	0.00729332751598225	0.0339033472485938	0	9999	0.513759240852317	0.91561892810699
P052	0.0112545350982983	0.147337224764027	0.087358903923898	0.259383336274167	0.290382279921514	0	0.0588926471422509	0.0314866819227412	0	0.00435062969732225	0.000113350788148233	0	0.0421188428809255	0.00566868958217558	0.00973250369861268	0.05192037430592	0	9999	0.451764672620496	0.928653995109482
P054	0.0107202634147192	0.140541567958511	0.0917939587177606	0.262854488876492	0.297955751751805	0	0.0366667995796513	0.0420431418117035	0	0.00490108940168572	0.0072495347309238	0	0.0461620535635921	0.00497408865509509	0.00878489133869792	0.0453523701993626	0	9999	0.498644240954314	0.914868011213489
P059	0.0122075906942502	0.0756310870463807	0.0875109217410785	0.259193574662866	0.336740427396558	0	0.0565696403841282	0.0566840859849761	0	0.012225214509084	0.0055142898043625	0	0.044913734477076	0.0046763609019105	0.0112567965344889	0.0368762758628412	0	9999	0.48568369862613	0.91472100495591
P068	0.013934199351017	0.217033705624841	0.083631759954404	0.267572969468951	0.232013381696696	0	0.00502673317781836	0.0469026662299685	0	0.0259213114841709	0.0112116284757677	0	0.0359734681948792	0.00530448630244001	0.00765931610414187	0.0478143739349043	0	9999	0.517332318746913	0.912657364452851
P079	0.0143170349660316	0.222573551651735	0.101361285300474	0.220476331551719	0.251882849894902	0	0.0165168615342262	0.0497186874986607	0	0.0289496996575583	0.0215173048518305	0	0.0302286869910787	0.00428713562237354	0.00343353374000294	0.034737036739408	0	9999	0.480633877498028	0.925437742449551
P085	0.0121764984530473	0.138759353067371	0.0764936154470819	0.240633660637904	0.286992224883039	0	0.0692451996214174	0.0453276446762791	0	0.00884702775250875	0.00837721309897546	0	0.0457081718699633	0.00576215526096779	0.00835666393487768	0.0533205712965679	0	9999	0.476146072795657	0.920909028836208
P095	0.0151928721990497	0.121372478029129	0.110425730821052	0.217270400825906	0.30503325278539	0	0.0763202177552252	0.049045685877261	0	0	0.0106590108965915	0	0.0453776164791072	0.0061274644247912	0.00940339180364881	0.0337718781028487	0	9999	0.503145303720571	0.915403809046092
P098	0.01317181755907	0.180000863607623	0.0555379971376191	0.272658373005596	0.256320115573882	0	0.0603531021184288	0.0424439876923156	0	0.0177160627432296	0.00452613009466422	0	0.0413555997085355	0.00120972016760859	0.00468523192593968	0.0500209986654875	0	9999	0.427925279737522	0.932022105207286
P100	0.0162180381884362	0.136483497956188	0.121680018424745	0.231425970397994	0.263119314091629	0	0.0521449626176063	0.0508252610098804	0	0.0126476757225906	0.0121996143160538	0	0.0457090711099069	0.0112695341560132	0.00819593018385141	0.0380811118251046	0	9999	0.477255773849158	0.919260192273931
P109	0.0162967856342152	0.188465784420971	0.1040209132257	0.214821699574602	0.267345056193802	0	0.0311234535620147	0.0489191123872107	0	0.0153303531243313	0.0179985659430733	0	0.0296192932895934	0.00311757331208611	0.00874653259299192	0.0541948767394089	0	9999	0.48733516038551	0.924143958250258
P111	0.0144506009639297	0.229588289337907	0.0839951395565044	0.252689787875252	0.231770699509064	0	0.0305035440277921	0.0421905010663208	0	0.0241830266543993	0.00920209342831844	0	0.0305629285803027	0.00349670268214184	0.0046610188190235	0.042705667499044	0	9999	0.485977731952439	0.924070183650694
P114	0.0124727970486387	0.135991974690261	0.0733942357124875	0.262485823598311	0.299899558530788	0	0.0611612023157712	0.0503346519678528	0	0.00564838325807696	0	0	0.0428582078955254	0.00344018164685593	0.00827695213108774	0.0440360312043442	0	9999	0.501207373535496	0.913827315767007
P127	0.014924835225512	0.214095278796363	0.0627538292643596	0.292749018189416	0.247913467388562	0	0.00802224967962859	0.0310411380160983	0	0.00524731358233643	0.0138425573063561	0	0.0328804295421225	0.0054630287535931	0.0114562050711875	0.0596106491844654	0	9999	0.473811487699608	0.924214857465473
P138	0.0153514106563192	0.0165646715452024	0.078208690072999	0.211342005715067	0.312445634729861	0	0.111926689909542	0.0597468528220532	0	0.0273744909109439	0.0268409531873279	0.0266339938076017	0.0498705962992836	0.0102625374697179	0.00731413378868383	0.0461173390853971	0	9999	0.4702175200944	0.918088888827468
P140	0.016099378010734	0.113343919771182	0.0870655143343751	0.224346902992617	0.321298813390012	0	0.0693397792934756	0.058243015806997	0	0.00954006444321258	0.000330979664532876	0	0.0432775776992139	0.00901396616862334	0.00811722026294838	0.0399828681620762	0	9999	0.488432385081366	0.916514082099733
P142	0.0156585089585285	0.132925406441577	0.080029535499714	0.249676261243642	0.295726559962304	0	0.0579833742731363	0.0472297257919783	0	0.0152605622753622	0.00561160113843179	0	0.0389866553273466	0.00478969712930828	0.00752524629568315	0.048596865662987	0	9999	0.498270908598482	0.9173586944803
P143	0.0140391193305681	0.222669538663885	0.0861079022647525	0.271916468520786	0.215755035719941	0	0.0169454918694447	0.0439574071358632	0	0.0227882861599604	0.0153057809180798	0	0.0306217092790531	0.00422767405134703	0.00637715916396627	0.0492884269223536	0	9999	0.470952654350341	0.924918077486896
P144	0.0147255283449703	0.219312857505271	0.120041204277109	0.236715605361773	0.239003430244838	0	0.0108999072847583	0.0498642108381702	0	0.0237582750689455	0.0155797845397004	0	0.0300422671753384	0.00850539549728002	0.00393997181500537	0.0276115620468398	0	9999	0.478738220156503	0.924420994321024
P154	0.0161186199828697	0.217053704439665	0.0889567005451627	0.231430276168822	0.265230291748313	0	0.017657889724468	0.0473442246700969	0	0.0230737392959929	0.0190215526578422	0	0.0280209593604983	0.00320105268659557	0.00774130044747006	0.0351496882722032	0	9999	0.494995838788026	0.922778934108577
P158	0.0147527102094725	0.10262137845736	0.0821716720091676	0.269397078793958	0.321730983246307	0	0.0565809500026044	0.0532605149343679	0	0.0162128557336728	0.00124606976101144	0	0.038276863381938	0.0020324571074572	0.00775956340410068	0.0339569029585824	0	9999	0.520785693407536	0.909605281227416
P159	0.0156021989880159	0.23135478823374	0.094995403378138	0.225619605467654	0.256035376302555	0	0.000415868167250764	0.0546766321902957	0	0.039975873847426	0.0171884762684033	0	0.0201636261955304	0.00430048352289034	0.00505504025360458	0.0346166271844966	0	9999	0.484556827866182	0.924733466240693
P169	0.0167894484585721	0.110825597653008	0.0903677476116053	0.176327113990296	0.210605392851294	0	0.0549509098029583	0.0337282047142827	0.196083290674855	0.0347540622495629	0.0174821634593698	0	0.0242954294203139	0.000516863523269816	0.00534267285778842	0.0279311027328229	0	9999	0.475859936280184	0.925398670150357
P170	0.0152027104141162	0.154771322186741	0.108838430120204	0.246500705952352	0.293006746810406	0	0.016532522980047	0.0560056729926768	0	0.0582725953342873	0.00231271940381808	0	0.0215412486194693	0.00141630427982165	0.00416813341269003	0.0214308874933699	0	9999	0.40117390435263	0.93960905093561
P174	0.0153790733721592	0.223228889184286	0.0837397117662139	0.223532362961896	0.213677980114499	0	0.0582425676317443	0.0466229207804287	0	0.0337596365319975	0.0121928617394052	0	0.0300465760986391	0.00501673738627635	0.00485153007850576	0.0497091523539497	0	9999	0.477484171873051	0.926640765659099
P181	0.0140026210879693	0.0112687012948562	0.0967026651015782	0.225859478721146	0.33796580000463	0	0.147722486314636	0.0429346721846573	0	0.0224024469467715	0.0185159249177221	0.00959611254840062	0.0353605953246616	0.00355528094343095	0.00681244679362954	0.0273007678159111	0	9999	0.444190356967445	0.932504270387607
P183	0.0158159518832672	0.169697460268556	0.091461884658084	0.186022279883168	0.226769066963337	0	0.0653307804336093	0.0550904571106088	0	0.0295389808995374	0.0308941414732404	0.0199225861822291	0.0387139326429678	0.0062076691528983	0.00787935756409974	0.0566554508843972	0	9999	0.459185080710202	0.926766026427205
P188	0.0140000154269203	0.123468819151529	0.0824174137655861	0.234526594321826	0.296880372600581	0	0.0695715316549219	0.0460621116431589	0	0.015664067615314	0.00270947291607386	0	0.0485766595189864	0.00628313178584436	0.00885385687814946	0.0509859527211097	0	9999	0.510723577044859	0.911949498638305
P199	0.0133645960369823	0.00449826953462311	0.0828173576201611	0.18760035978073	0.356830196590432	0	0.0994432239993424	0.0715919147472516	0	0.03619488236528	0.0218198693116924	0.0311302778398564	0.0383657715202124	0.00587550321089458	0.00654601409108961	0.0439217633514525	0	9999	0.478972926523827	0.917666508870675
P202	0.0140191918413594	0.242837195299157	0.0986013654859082	0.237875290031172	0.217836644144583	0	0.0559717865160182	0.0397286199216274	0	0	0.00293190712272152	0	0.0364146210039175	0.00297001050462366	0.00304072028547082	0.0477726478434408	0	9999	0.478309043234289	0.925839502514135
P203	0.0139545715815316	0.176482105230056	0.116349769123814	0.207061567954695	0.190747818752963	0	0.0601323608311356	0.0490844611261697	0	0.0643270353414632	0.0217572534251394	0.00826953144447398	0.042811323986827	0.00343746615911348	0.00595280213496154	0.0396319329076569	0	9999	0.33388710980634	0.952335919637622
P204	0.0125498977350468	0.22909607921101	0.0837112604822888	0.261053241178561	0.242563508853269	0	0.0179019772181378	0.0358186074148967	0	0.00927197819657081	0.0126043342861378	0	0.0328044765809017	0.0054080817660097	0.00881276211186375	0.0484037949653065	0	9999	0.460009085740622	0.929062512353517
P205	0.0129661700708001	0.182471876378105	0.0826292113574168	0.189856748012637	0.212349465244507	0	0.0773993242885402	0.0487344518918717	0	0.0400951645161837	0.029056431485797	0.0140649602908168	0.045584516317571	0.00361021449141564	0.00807350868054493	0.0531079569737925	0	9999	0.42824136579731	0.932740752691044
P219	0.0151430983342387	0.239734101791241	0.087959364415567	0.240958941428713	0.230922270441238	0	0.0143400857394857	0.0423133077626775	0	0.0194074970178694	0.00561229479984248	0	0.0403555928130376	0.00594421655784477	0.00682431143774989	0.0504849174604948	0	9999	0.47731409957643	0.922971919043694
