GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT3G10180	0.474325027213458	0.310274191160748	0.486172976420309	0.31137490147212	0.147047497917766	0.750673504295228	0.0237039038122079	0.763505869235077	1.23013882393176	1.66288813000565
AT3G10185	0.264947730172791	0.27557003140964	0	0	0	0.153104146803611	0	2.03951796494519	0	0
AT3G10190	2.95879655659941	0.386113108824821	0.3794709579101	0.403938174555174	0	0.741208789203292	0	0	1.29555651842985	0
AT3G10195	0	0	0	0	0	0	0	0	0	0
AT3G10200	0	0	0	0.12736178676545	0.15742100328166	0.291566274125011	0.544770488913486	0	0.861482326340992	0
AT3G10210	6.11050758212349	2.56961335539231	9.10110216570101	4.90403872019538	3.87583515283636	5.4671426318398	14.8111503549283	7.97646916523219	0	0
AT3G10220	10.6596547690712	2.28920842107935	0.0999153165164258	3.98658970119479	3.39510684858138	4.65998723845067	12.7557136279008	10.8137753918084	0	13.0913543158049
AT3G10230	0	13.6866643498275	16.0097005304071	25.6592896608267	16.7353861606415	0	0	37.2890276390907	0	0
AT3G10240	0	0	0	0	0	0	0	0	0	0
AT3G10250	4.33153602929353	0	5.02719896340375	1.42645278969571	1.60830702205294	0.659934843944915	0	1.77159569200914	0	0
AT3G10260	13.0148466493144	4.23754453766345	13.8868876675989	7.29476505474966	4.9566300447143	10.4548075266773	0	37.8909130011035	12.5786269383765	0
AT3G10270	9.44648047136926	8.72078529455579	14.1536069309578	10.9998668563276	7.89484983492835	19.6791696699239	0	9.52686753039272	12.7749395584569	37.5228749801033
AT3G10280	0	0.034985305781308	0.0361409600697449	0.0165465989855578	0.0137513444163791	0.0138449404532182	0	0.0200523864668422	0	0.0745896299991115
AT3G10282	0.0405837123359319	0.0559405138741308	0	0	0	0.132823153440848	0	0	0	0.31845994079435
AT3G10290	0	0.153409473363673	0	0.0772182674788576	0.056321544194368	0.274256093636152	0.113494564300546	0	0.277991034986927	0.814533615234921
AT3G10300	90.0681027718941	0	0	0	0	47.7047676184462	0	85.4084227858857	0	0
AT3G10310	0.416248410973319	0.324891140009699	0	0.644820277293033	0.499105828373665	0	1.58705604726286	0.531960404042534	1.00209167659183	0.372508355449942
AT3G10320	0.169438312422381	0.0164054710231336	0.021762054286877	0.019521790826911	0	0.0508707372254741	0	0.537995074679591	0.137930289970314	0
AT3G10330	11.605314873918	2.23629073940282	4.01078333022508	4.22884251585938	2.59035619960985	3.41217236603458	12.190131825477	7.82611437604781	18.0453895337149	14.6610255252206
AT3G10340	0	0	0	2.33291820235153	1.522981927532	4.27949361873329	0	0	13.5049789740398	8.46555573102915
AT3G10350	13.1575841909609	8.17176368946275	20.8431571169699	14.0620333283074	10.2256740251285	9.09223186801543	28.7579485310357	20.7849941673459	11.7852159305105	10.2437451824392
AT3G10360	2.49690698814102	1.93263117975355	9.73205648161325	3.5893674813852	3.00790622225012	0.180261215924324	0	5.11856747421285	1.11142397624383	0
AT3G10370	3.26775784225142	2.49592653822722	6.023699676211	2.75797281681666	2.06464234687374	3.6998664281384	0.0820122017370955	7.20597599592193	12.1931318878733	9.35461426162418
AT3G10380	16.6383049158469	3.09598481185232	8.24298599969609	5.73377482805687	3.39122239467561	9.16659095538665	4.47021729237965	12.1293350971115	24.3392448858625	19.6442208539671
AT3G10390	1.30033123588728	0.533746150029095	0.0652955335333198	0.680056372772724	0.411582356671391	0	0	0	0	0
AT3G10400	0.561588726876673	0.905519546275661	0.720241859657563	2.10253260737686	1.21028637006671	0.0876843820654656	2.40234736918546	4.10787396265228	0	0
AT3G10405	16.2941787653129	14.2048913012015	7.98309003678093	28.6967624445288	23.8360316335538	26.1501368745911	21.6382889507189	43.0583981478352	0	0
AT3G10410	18.3919275555479	4.76487514232378	18.1813284108016	6.1183083124962	5.87421627215032	10.2058687278797	0	15.7508304160547	0.846582683908635	0
AT3G10415	0	0	0	0	0	0	0	0	0	0
AT3G10420	9.46966260440748	0	4.86011993704724	0.372899754545502	10.3888215936988	10.431446804419	0	25.5946281510617	48.4173748251832	0
AT3G10430	0	0	0	0	0	0	0	0	0	0
AT3G10439	0	0	0	0	0	0	0	0	0	0
AT3G10440	3.08223017922529	1.33464260696033	1.57891877905799	2.29967387563024	1.85184942068057	2.22593731184826	0.274524195523421	4.76413847209993	3.49001945666836	2.31491112529755
