GeneSymbol	P002	P004	P007	P017	P035	P051	P053	P064	P077	P080	P092	P094	P097	P110	P112	P122	P130	P152	P155	P196	P200	P213	P214	P217	P008	P009	P010	P016	P020	P023	P024	P037	P038	P039	P049	P050	P052	P054	P059	P068	P079	P085	P095	P098	P100	P109	P111	P114	P127	P138	P140	P142	P143	P144	P154	P158	P159	P169	P170	P174	P181	P183	P188	P199	P202	P203	P204	P205	P219
AT4G20110	27.6687442258115	20.935371766592	13.2672513526926	23.3920122178833	27.5071636175777	20.8121891438781	10.6298727505268	21.8759833096772	23.5739747914585	23.4553587427412	24.212758978301	13.3114767277802	21.2053596738362	24.2290890213025	21.1715027191772	23.4822109628618	15.2626891799864	22.9121747538627	20.7621592727115	25.0037612363255	23.2401700115311	23.2464913037909	22.3389170696391	22.2124192448142	9.49631535472382	9.7770490495863	11.8649304723461	9.22632744747961	24.9762956718049	21.4860933686987	10.5125836378458	21.6097962368061	9.54899546552119	9.05311495359917	9.4823431885622	23.6086378510727	25.0205210468925	12.5037146591886	15.9596999066991	9.56413173297325	10.1669389905648	9.46245840006486	15.7981192984653	11.7463144236289	27.6475931802232	21.9759224570121	11.7731666437495	11.5374469846785	9.90075191769379	12.5200447021902	21.8618973260222	11.682967898771	10.5033749257019	11.4025219025673	21.2731760520856	15.9385488611109	21.2580397846335	32.4712035918239	23.1115662216796	11.2031304347503	26.9717334990987	10.2668781378998	13.2947169172131	21.1913875076745	11.5311256924187	22.2216279569582	10.1528530069098	11.8995935319603	9.10314482476573
AT4G20820	382.478358783197	453.347896158907	276.063281693122	400.903105674862	220.515710624465	373.344200489366	392.302602003464	424.891468830667	454.252205263003	445.635306389285	243.733201448847	387.586735236862	436.160799591491	227.651249277318	457.221549074942	503.10820987513	431.72090061522	432.226996583007	395.3274163614	403.054173119789	400.711751191233	505.938566173864	467.33214656893	273.093937881183	221.895905737969	227.515749646064	431.237879840794	408.809516659138	192.16219073809	286.173879187111	143.622031410224	469.107423329967	250.5626332334	183.207702289204	408.674017027884	227.07658768845	255.002532209671	201.320091401377	287.949155948148	214.16914897958	346.263977273731	219.553483809413	373.32045811991	206.428467855043	272.189628777087	371.045229350716	156.039343018519	251.068729201187	165.105709891911	385.990706664721	337.197610400339	228.304007060037	204.832439282902	250.079612458974	408.23485507027	258.012125699994	321.94994249331	324.780298792044	264.477039007466	252.580650699369	401.673978006285	409.462274441857	219.744838293042	439.170393081814	189.886961968896	433.738918081189	211.144334621644	364.365969671024	192.185933107546
AT4G20830	838.43825926442	797.075405162646	821.2127767561	883.291784784239	823.568873685397	870.800371165032	848.88932524482	806.900045294837	797.347534606482	863.41880006698	807.408499691661	820.161987661377	819.34490477392	817.15620171516	835.660930666537	822.114014039716	839.858098423608	781.562558271704	905.59613291697	825.834604622791	826.735841906407	821.149399059263	837.485430647738	835.469628691502	882.542071470901	796.17416787903	849.166349651907	885.73385716477	805.998808011221	829.071650680907	787.208253215848	842.281230825546	772.007588661618	857.00358986761	808.309736975277	806.581301508186	837.537021980804	841.37999354193	834.759693382921	836.584193364122	807.482538791802	838.956861139992	862.517562783364	848.265112368292	772.908825945234	788.109490499464	836.635784697188	818.443667490304	869.899133881416	836.370865975118	796.446297322867	780.305306567293	780.661320988089	781.206543850909	818.057438998776	900.318394565202	847.988087961205	824.470110969012	884.832619881154	820.248161775647	829.972887964523	901.219631848818	860.047451206908	883.443308754516	904.694895633354	857.904827151226	882.390547500623	860.948688490524	819.260750377761
AT4G20860	261.626421686139	241.502003014908	184.834810965666	216.106844161183	176.575254335869	216.760165501683	245.314009695937	223.190157235608	244.397652971669	238.461052780378	162.555383547796	196.94320884565	252.447784756632	138.751629828736	258.399464121114	265.571388901238	222.330894739885	244.69010369664	256.344852427534	192.998241630551	251.321356408463	269.726707955902	251.063444194393	176.061923641051	142.201357971909	187.716672371945	207.379809884325	216.332692380547	169.832872724789	182.693176352875	148.131985446094	253.462991021254	142.212328834693	183.819604701043	210.829538027497	148.442174290837	189.259279251517	154.710989287185	172.873822959319	175.769472916081	214.381221446139	153.702714684297	189.771284065526	133.029165022092	223.339169342773	210.840508890281	128.315028790061	147.704512324959	130.677211425899	212.765339258696	201.098527900314	145.753041390551	176.685829640349	231.183563603385	199.305391481487	144.137159203107	187.283640611321	257.887459307105	201.65734507768	182.435264138805	245.203434391457	217.070354346425	157.247193880684	225.875373936272	143.964434620025	255.911820666909	154.561977180019	212.592614675614	147.478664105594
AT4G20880	11.9128625586956	11.5882791741821	11.8929595010788	11.6384371470404	13.0429160564049	11.6816325598896	11.6644668453337	11.9435964994512	11.6500512128158	11.6061200666008	12.1992696015618	12.4458502228609	12.2786983934336	12.3524968371533	11.5900802355818	11.4665675137958	11.4350519385905	12.0968769011723	11.417327265533	11.7125098735582	11.7475606225393	11.6069810853107	11.6267949169512	12.2656792664626	12.2104217023234	12.3703377295721	12.2307851767671	12.6779005400015	12.3963351664148	11.6321175034435	11.9911856624505	12.3910125799225	11.9136828770302	12.4246869152599	12.4142688757871	12.5756778204773	12.3542978985531	12.4701839067099	11.2269679994792	12.4026548100117	11.7059662437386	12.7323333277296	12.436358174003	11.5551648769037	11.6721405110317	11.6604692522886	12.6410504688739	12.4515011748468	12.6571771640501	11.5092360112043	12.7078141624225	11.4462040393521	12.8610945641436	11.6872835118755	12.5117782855106	11.8768328059026	12.371198748282	11.9681156647583	12.2734536741755	12.4905396024422	11.5014616034914	12.6770802216669	11.7263219394709	11.8114601575061	12.319382539875	12.4767275365295	13.0298969294339	12.428684508305	12.1815449285043
AT4G20930	15.193297255684	14.4483945061967	58.8507843610552	23.7265567127627	53.0526879803404	15.6313270024353	14.3583938743255	12.5970702826276	18.0201441588389	19.220905748903	50.2901733546061	37.9250546173906	24.580184813029	49.7939026051025	12.6218619095787	11.6306463154567	20.6785853768976	16.1980745527147	16.690827275124	27.1240423858669	18.9227766462459	15.9968310143711	20.6131766446999	88.0014580200168	85.4602009238321	56.2922643869498	19.4376509593241	24.582021621054	55.7773900738716	54.8747575864646	58.7685669284749	21.9961709334295	74.7796680450163	86.6485160327282	49.0043588559913	61.4347982406547	57.5331988045233	85.858972283617	57.1114231028427	52.8514444419967	51.3030079338224	57.4677900723256	50.573744480109	52.0479106833097	48.4852597430824	49.4516837102533	61.4366350486797	85.3398731707081	56.6973524975393	21.9139535008493	51.1468445923912	56.0755191765287	66.5649052218903	87.4283579077347	55.3415743059258	60.5811701403884	58.36731704025	29.7102917942646	48.6055874962064	53.5454407027496	13.4355599269804	21.5127036126244	52.4859404300609	20.256809675217	49.4764753372044	19.8427390699136	51.2130073019512	18.4869608783002	63.9786558134926
AT4G21560	154.51997771866	157.589977130322	85.8061476182348	194.890521301024	101.809556269427	197.751533487495	182.550223701216	170.16782639838	137.8278177158	219.037817057216	147.639352949803	189.344561305988	217.584953033888	137.322891208422	160.403421944218	189.140935200536	166.033535688572	194.223335053563	189.375841188954	143.585860422432	154.946534266652	150.875241577242	187.552966531771	84.6641781297794	91.5641903248666	139.791752172074	171.350274192688	203.073860591961	80.4760014524534	142.868851203459	102.924864169087	204.4946589247	151.052190494396	137.354171091388	132.497671550019	167.016146959651	105.976305733813	135.531296434206	102.498307621095	145.72986338993	165.563282936323	137.119265102971	137.345239227763	85.0975950054059	141.271724649946	136.685848227345	83.1519391200059	114.011865591007	146.585942474026	157.997975831378	142.201664955998	85.3235691301974	120.303369671885	130.52855360365	135.547135045217	108.381751846653	98.8535714796766	191.813422269639	105.568307032757	152.472988827134	153.831226366993	198.607612571592	135.173609217571	187.568805142782	118.146156300814	199.661023047368	119.328604095123	172.32503976945	89.2500545523808
AT4G21570	134.57916475792	112.938917167051	365.865053955769	92.0631646680239	106.547809738234	88.6579795249389	129.009561003933	73.6213105141734	103.577461819221	90.565959900016	307.158136692154	86.2873120942025	71.0825782937053	316.835514518395	114.009508007658	75.0060034433385	133.454554184961	80.5037536490082	92.8034087456472	318.22020744756	105.123010338613	159.266396937613	115.022179089787	331.87218352916	577.733466774202	367.00994458503	95.8550738330178	123.795740580809	339.069277837239	372.223765008155	329.501516098424	125.688537473639	455.29357995998	358.236383094008	377.793368762141	335.277368672245	355.562001674929	348.337214342834	336.017612749869	427.834298579169	184.620094574948	346.791665823442	318.948264573658	561.434411451781	309.420732131009	368.90274147786	552.634936135231	314.296782297927	562.162468577879	120.885677342806	364.099881347027	349.762013742455	357.22371201188	334.51926276998	356.153121171273	360.757777324266	376.668758189183	212.079375955758	63.9439326879325	323.71795765323	112.347797670708	85.2716844727922	402.480600941834	117.543573320045	333.780163904237	122.650849951547	358.530048736453	115.315844732232	328.485888477014
AT4G21700	15.7038756747398	18.852740474398	31.872325622284	24.4108923149776	43.7914231219479	18.4598181581476	17.4561155240759	21.9478897951488	17.0195440112949	16.9330834164553	35.1711746328388	20.7848893307248	19.4035220286881	30.9759317831246	15.1795567737318	19.2481018966014	15.5866972356231	22.0802184677482	18.4898778880751	46.4823447697427	22.5925609250397	20.3991961116557	28.4021885744464	37.4694530152496	37.5339426191724	30.4681183920072	19.7819400853374	11.1203818741635	39.8001268624791	32.3223179639567	31.0931102222412	22.5889406164513	35.7884306591572	32.5155657110583	34.2419750218994	45.8834285350806	34.4414016769724	46.2866728437345	45.8573529395086	31.2125786460329	36.1741238782263	47.2615601697854	37.9817954725411	26.5096164216649	33.4959146704385	30.8974382962331	37.9781751639527	34.7927565761895	33.849052705649	15.8233440985315	30.3343840156634	43.5716257872673	34.6373364441029	19.052167129471	33.8791124355765	37.3371243426502	32.8453500715773	14.945149468162	30.4941939875792	30.5687913212332	18.106680122937	22.144708071671	32.4087785587963	17.1263311635569	28.1823912397659	17.0572644634971	32.4464990109985	17.6214037777303	33.0106383252317
AT4G21870	550.206812024183	635.662619811093	356.77195198287	862.4127204802	641.430528108421	659.495466424607	850.737535506629	639.317436030827	614.848751342548	571.610442923018	489.93449885466	804.667049494144	968.169306525325	404.773972082439	657.632617377305	854.565828646189	790.109244096557	703.651147390658	581.815196136385	505.789874185926	776.272891620119	636.303204669702	537.976559891306	630.441803670803	315.971576034329	342.553352800202	867.039737915431	929.318978979022	358.755442069087	555.68865333797	154.589198244971	736.852806194879	335.258525563846	346.33487227207	498.71706959941	635.179816737326	568.162562607213	437.97563088666	477.3957163119	272.7332676148	491.232068788338	296.657593862463	239.099384583087	359.41853813815	563.535545171982	669.292131217107	340.440260722609	251.329636715965	471.655266749637	634.135700872065	336.785444502874	199.839894291191	337.426029361483	645.212047580289	658.295713446368	248.712507709834	547.589683018053	453.466373553189	595.639273034705	360.618291116388	655.649127291089	934.056992045544	172.778091441419	595.534769170682	191.057323546441	894.516448342924	551.86036019841	933.012876180283	282.938020828167
AT4G21990	939.578295327412	939.144843374892	948.19092133023	944.971080245498	934.802045443729	943.698448899268	938.561214274228	941.145561822895	938.632124538368	939.544048882308	948.353288802033	939.866509681749	937.762148836611	938.646146125554	948.029237387407	950.029215990015	937.442016938623	938.821559484978	937.826812501183	937.837706791856	939.95328270859	949.266728270295	946.40610676451	947.959591687259	945.202379973515	936.519675918148	942.39313491229	942.617631293825	937.627972172039	941.310494710789	946.585846465802	949.498057913265	941.085998329254	938.177906457458	941.814381140639	945.717052434452	946.722100804371	948.347277115633	943.180253551473	937.896301401082	946.509516556551	946.618534054699	936.455012253575	943.663943662463	938.271158744376	942.165755335118	940.858618752082	936.134880355587	939.838425239859	947.892983048838	938.236912299273	937.254077691192	940.507244557603	948.722079406979	944.487390134508	942.391312316232	947.925670637734	939.485043040494	949.654413698668	945.098970181474	947.024189017488	938.935108755075	946.652455104224	939.203437984117	937.514422901942	949.660425385069	937.324987955332	936.109182026764	938.559373098713
AT4G22470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT4G22690	1858.78114345327	1876.67603716697	2212.90877621577	1899.80619547138	2314.79892832802	1937.47582713757	1879.8787427844	2074.78282277541	1889.13665081453	1868.59921272798	2088.01048940498	1968.95894777901	1865.34754015515	2223.3742090984	1833.31081411207	1919.9713886401	1912.65661851801	1948.92958870165	1961.76877756162	2224.16239131339	1928.19624742292	1867.03652826409	1856.57109538146	2276.30906947441	2503.46614666115	2245.47433164884	1961.31054173869	2055.59952731828	2233.01371800128	2307.22180397771	2325.29662861332	1867.82471047907	2444.34817023929	2221.68522098947	2256.1438763057	2318.10645839593	2215.11882428759	2236.21642361871	2189.64849494638	2268.99429935233	2103.00174831303	2405.08545740097	2305.26726953596	2457.60850706841	1958.46124749371	2089.56909009586	2411.9372081526	2445.90677093018	2434.36978280207	2060.87139557426	2291.82034320584	2459.33942914734	2293.81350797189	2048.74777656666	2101.2708262341	2431.12050360972	2147.12846582684	1746.66406747871	2317.648222573	2267.08018211748	1950.8841231434	1935.48266237152	2417.20907640857	1910.74250128316	2417.3547087937	2078.03210196775	2224.93689356229	2061.01702795939	2284.53392825723
AT4G22710	4.6331473206806	4.08464206876613	1.39611844198251	4.90153501157831	2.90363554074741	3.75092897092039	3.13333344647098	2.72675673246173	4.07228185040224	3.49108919400919	1.6543913047747	3.34930659508646	4.90738277365269	1.53265778889271	5.12421336127459	3.67915981701779	3.12045083712202	3.01472011974327	2.76607991100141	1	2.77585746831612	3.37089895376413	4.24102654367236	1	1	1	3.30581159761526	3.31727797509646	1.81077577968093	1	1	3.96290855288414	1	2.20289655668917	2.47128424758688	2.47713200966126	3.28153712359727	1	2.92242064229453	1	2.69396259728316	1	1	1	1.64203108641081	1	1	1	1.12808699892092	2.99199569616461	1.24890905302636	1.06083843001776	3.22738524813787	3.55833776291235	3.1693391144975	1	2.86627990593123	4.62107387081307	1	1	3.82636920597394	2.19082310682164	1.32067820692896	3.11270381898465	1	3.34365663348784	1	2.97986890579113	1
AT4G22820	81.1906223502217	77.5497297075913	177.254723006624	100.948783192677	144.605924349261	94.7005962117288	109.698985592547	116.00910432297	90.2939802856031	107.40817923668	155.044667229465	170.037005340166	106.508615237721	163.42314118875	75.6884957354409	61.8569139175671	125.670565333493	97.3175496687144	105.883138329761	87.9653945232946	75.0714222359873	80.7125040655879	90.9070865790887	131.726702668522	273.214005721953	256.610894500648	176.63764950717	198.883776939897	177.269522575095	191.860207556786	246.172151620444	121.669762758606	217.575331594152	263.230108551637	132.433307372156	202.51501046386	182.278731336771	227.236792604676	179.115956978774	196.266823482912	171.64777845077	284.440169348841	233.038931534573	232.335441137566	130.769213866383	208.974406507863	278.835749846278	189.531621794478	264.989368459933	131.47270426339	193.997681752672	211.26521286373	207.449365600944	182.756849621405	208.356137617305	186.407847620795	208.074842508904	84.0963625260501	84.8416203496118	192.473313850272	68.4707780689834	182.873942077658	185.662589797233	92.4314544814896	223.235990029789	106.789910346122	233.999534643339	161.663881280454	233.292929939705
AT4G23010	157.351198042762	153.534464883939	142.874496822006	147.925844283504	113.749082575728	167.639285169499	146.582687917958	138.896686312073	162.857548829137	165.800991645723	132.586409695269	167.885150734208	141.816777589994	141.03620329823	162.807173351778	163.713716596566	147.755508833145	170.809104399457	159.666569646259	138.698616480509	136.630365005111	176.960032575738	138.513870923221	139.301224234774	114.347985186691	114.18413990158	166.759447013697	134.779808528627	152.195244228245	143.120362386715	115.092742774588	173.827932168983	149.06314382149	122.532663153158	135.193581552965	128.769676536446	139.857531122081	123.161055936011	138.948928249073	126.449259923218	146.044316051964	132.96967517569	139.112773534184	138.042385004285	138.924291393983	121.817899570465	114.576428667525	142.042361194756	113.933828133016	137.411841680048	139.341217015018	110.015020181134	114.15950304649	138.092760481644	134.901781298766	111.865576657618	141.994658666204	164.066012582267	133.338245936026	117.051989242501	159.958369900458	147.297451500651	122.990720485652	157.734463523183	108.573457588533	166.807149542249	112.647053332555	151.214048270711	114.13189796458
AT4G23180	339.173506613346	360.096802726299	386.35256120509	382.824764608806	331.075588078828	372.434793241895	365.71372406979	364.805612555347	355.897571960469	358.361610029161	346.850002500896	391.058800481579	351.718621629538	309.628635699041	374.304455586033	377.066601904662	357.456878099075	378.779760699261	374.550347577577	354.84066069666	371.979985321332	389.873510537591	388.564686127468	322.198425904299	355.962141103055	399.650328164182	328.808662759186	350.370951833397	387.537851149078	361.284663222846	311.673614266403	366.429539718385	383.055701771533	353.935928766574	319.833794311498	332.792610856171	336.313560188672	368.459035988831	370.783506253532	366.846779779462	325.7193752368	373.545652572161	335.652557280845	372.96599357869	313.149585031542	315.194563598904	332.131607948344	371.632958742644	316.312844978998	386.576651104034	385.043736794967	397.406488932869	362.192774737289	334.596537411329	352.376622627968	375.25881136676	356.575853393798	376.486942911191	348.197672297037	368.913843909394	370.367729111963	400.92743826537	371.029398245076	375.153908075145	379.303815276305	403.171277496682	362.908590385884	359.483090435556	325.287713426685
