GeneSymbol	P002	P004	P007	P017	P035	P051	P053	P064	P077	P080	P092	P094	P097	P110	P112	P122	P130	P152	P155	P196	P200	P213	P214	P217	P008	P009	P010	P016	P020	P023	P024	P037	P038	P039	P049	P050	P052	P054	P059	P068	P079	P085	P095	P098	P100	P109	P111	P114	P127	P138	P140	P142	P143	P144	P154	P158	P159	P169	P170	P174	P181	P183	P188	P199	P202	P203	P204	P205	P219
AT5G09220	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G09440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G10180	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G10380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G10750	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521	141.617957140521
AT5G11650	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036	129.971541857036
AT5G11670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G11680	216.14995043196	219.549105897877	206.279978529141	224.625730357619	198.476450859138	225.47686282911	221.811964250397	230.136475765532	223.528180959495	237.913235734919	209.16244853346	228.609330662376	209.02448480818	198.6276513729	214.839691626393	205.289612567913	233.616798629883	219.7404972812	223.998717639734	217.241636358919	211.752543792658	228.533793417542	227.91376595657	203.732825925333	199.283214183476	188.797664643705	212.358806401234	218.742342573539	195.181242199205	224.529845218528	196.975744644518	215.447133913606	209.870584051131	205.210971114709	201.546072535996	194.755176758499	191.486652078257	191.408286974909	188.758593093779	204.359838643218	195.884058717559	188.134248847063	197.732514118224	164.757829139111	193.513815414362	194.573799911992	172.296851910691	192.562743625092	177.466622403823	233.414835983655	185.023720853512	207.647874242169	204.263953504127	213.350906915482	208.267901703141	213.148944269254	199.474605566799	209.063556358106	203.262289245094	217.647344020518	226.545870243542	229.428340247861	192.092914686833	211.67417868931	208.343438947975	218.893543087301	173.247923699961	208.400140561464	174.489285044098
AT5G11960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G11970	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898	149.247100228898
