GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT4G11360	17.5075458149668	0	0	72.0822778622173	35.0261626151865	0	0	0	0	0
AT4G11370	5.8418608591875	2.7835506565752	1.75887386081085	2.32266457513351	0	5.40140627879843	0	0	0	0
AT4G11375	0.00454545956990837	0.00182419198449058	0	0	0	0.00105281470395835	0	0	0	0
AT4G11380	24.2164213023322	11.5098583651249	59.7771952884474	25.1491658831595	13.9017008317237	7.69358586252308	0	0	34.4409376548534	1.01243321091801
AT4G11385	0	0	0	0	0	0	0	0	0	0
AT4G11390	0	0	0	0	0	0	0	0	0	0
AT4G11393	0	1.16411827028966	0	0	0	0.172407425834351	0	0	0	0
AT4G11400	0	1.44490651590725	0	1.01915255787002	0	0	0	0	0	0
AT4G11410	0	4.02684712280032	32.4649265915543	0	24.9949759356395	2.64802244307018	0	13.0660055629233	0	0
AT4G11420	74.2529059367966	121.101249196528	0	33.582650855991	0	44.1494006098066	0	0	0	162.55622970919
AT4G11430	0	0	0	0	0	0	0	0	0	0
AT4G11440	0	3.39959453598672	1.2601611468562	3.92756959346537	0	0	0	0	0	0
AT4G11450	0.142822983627896	1.29042856881445	0	2.3040016899221	0.645615132163951	0.287172911149108	0	0	0	0
AT4G11460	13.9829577842993	12.4038084747884	0	1.29067140517819	0	0	0	0	0	4.93280104057387
AT4G11470	0	0.100701027795579	0	0.00369075782265038	0	0	0	0	0	0
AT4G11480	0.0149821606595826	0.00727577031711624	0	0	0	0	0	0.113745200613448	0	0.0100641151655156
AT4G11485	0	0	0	0	0	0	0	0	0	0
AT4G11490	0	0.0887561148264591	0	0.032920036958348	0	0.0269261301786279	0	0	0	0
AT4G11500	0.0637198994172656	0.100605895344876	0	0	0	0.423117180534252	0	0	0	0
AT4G11510	0	0	0	0	0	0	0	0	0	0
AT4G11521	0.414630038451477	1.10389010812447	0.169941071714893	0.501378971087513	0	0	0	0	0	0
AT4G11530	1.55696829325315	0.266116427180948	0.825572278196901	2.24094297454522	0.567203691513794	0	0	0	5.93011576538991	0
AT4G11540	0	0	0	0	0	0.0098138401282768	0	0	0	0
AT4G11550	0	0	0	0.0237120448579446	0	0.0156810602557667	0	0	0	0
AT4G11560	16.0083098452314	9.50950070660521	19.9540564692368	18.8801253081769	17.0251358962408	17.5105423182662	0	0	0	0
AT4G11570	0	0	102.631538723345	10.8733726015891	510.48373850616	0	0	188.82327509659	0	0
AT4G11580	0	0	0	0	0	0.014989286090719	0	0	0	0
AT4G11590	0	0	0	0	0	0	0	0	0	0
AT4G11600	106.770784798128	0	255.179510797103	15.7829489127482	30.8980624938584	85.1642168766483	0	207.608429869178	0	0
AT4G11610	0	0	0	0	0	0	0	0	0	0
AT4G11630	6.36383140412137	23.9024121386433	1.69703285480618	15.1010925204965	0	0.20714241250879	0	0	0	0
AT4G11640	2.59819723707989	4.98884556198937	0	6.50172395069859	7.75694542067032	6.04266588817516	0	0	0	15.7993463386088
AT4G11642	0	0	0	0	0	0	0	0	0	0
AT4G11650	0.388786679052269	0	0	0	0	0	0	0	0	0
AT4G11653	0	0	0	0	0	0	0	0	0	0
AT4G11655	0	0	0	0	0.0294214921241049	0	0	0.3910503901833	0	0
AT4G11660	38.5326424391532	2.16278316226503	16.8892772033233	0	0	8.90578861274734	4.95367505858578	57.2722813388993	64.8714856887113	8.77458792785379
AT4G11670	4.42371937121263	2.53600931702673	4.6928721162585	3.44156040089459	0	2.90383097901185	0	0.857199524597034	0	0
AT4G11680	2.4110863417346	9.06138520779845	13.3986827799507	3.68682120615401	3.3085740044707	0	0	8.35735498592175	0	0
AT4G11690	0.559789534637231	0.441570664944228	0.632269465775066	0.744653282607987	0.0704592163883746	0.0338836254125408	0	0	0	0
AT4G11700	0	0.0060372493874814	0	0.000222515922219335	0	0.00968569053484347	0	0	0	0
AT4G11710	0	0.0663551733902894	0	0	0	0	0	0.415472198575001	0	0
AT4G11720	0.014832274111201	0	0	0	0	0.0184996860423157	0	0	0	0.0427743001450342
AT4G11730	0.0017580684143812	0.00174082070838355	0	0	0	0	0	0	0	0.00234047158255279
AT4G11740	15.6498049765375	3.07612712885087	42.0199015084085	10.1334495296859	21.0086824157597	16.9526233888635	0	12.3434670844052	0	0
AT4G11745	0	0	0	0	0	0	0	0	0	0
AT4G11750	0	0	0	0	0	0	0	0	0	0
AT4G11760	0	0	0	0	0	0	0	0	0	0
AT4G11770	0	0	0	0	0	0	0	0	0	0
AT4G11780	0	3.91054335457611	0.642798990824584	1.44518606123597	0	0	0	0	0	0
AT4G11790	13.0094141497886	18.3077230640572	15.4991436438936	13.5543295375074	7.40135897747559	13.0443612879457	0	0	0	27.3431598835678
AT4G11800	1.41314377395624	0	5.14305922029995	16.8501450623926	4.83945080894309	0	0	0	0	0
AT4G11810	0	0	0	0	0	0	2.39306848203815	0	1.42322039219919	2.87483674469574
AT4G11820	31.7463738994635	0	24.3883290287926	38.9498699869145	12.1044267615153	46.3842178224322	0	0	0	14.1137777839798
AT4G11830	7.6573766061452	0	0	1.79410267646015	9.71274371471801	2.36954926594326	14.5383044184942	1.88304393853658	38.7417163838604	13.9574034446565
AT4G11840	12.9931776895644	1.396811452169	0	9.26538354811864	12.9112605512819	2.39672216141889	0	0	14.4644154744092	0
AT4G11845	0	0	0.164957988732977	5.54547927599893	2.67850656947223	0	0	0	0	0
AT4G11850	38.8102772209591	0	6.43238487576124	0	0	13.595222306172	15.9904803917237	0	0	0
AT4G11860	10.7697430783017	3.74714762321949	23.4586016880618	4.44387921105218	15.8102673237792	7.64200450743074	0	0	11.0572231378957	0
AT4G11870	0	0	0	0	0	0	0	0	0	0
AT4G11876	0	0	0	0	0	0	0	0	0	0
AT4G11880	0	0	0	0	0	0	0	0	0	0
AT4G11890	6.37391617848963	0	0.805783691636594	0	0	1.6536979899943	0	0.750669349966101	0	0
AT4G11900	2.16964453845654	0.0561740667714878	0	0.251779559613198	0	0	0	0	0	0
AT4G11910	3.28805388884112	0.038990155528221	0.662945355353688	0.161819692840723	0	0	0	0	0	0
AT4G11911	0	0	0	0	0	0	0	0.264152958935376	0	0
AT4G11920	0	1.48403676583465	0	4.34041365863362	0	0	0	0	0	0
AT4G11930	0	0	0	0	0	0	0	0	0	0
AT4G11940	0	0	0	0	0	0	0	0	0	0
