GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G01010	1.147023509224	0.175803865085962	0.355106374694404	0.202512590113435	0	0.338718417537491	0	0.378448838960823	0	0.146923517812827
AT1G01020	1.26329473296591	0.331211506644978	0.933546398986649	0.200186276739331	0.491335090396196	0.406843840017617	1.66732202929531	0.936143606834123	0.445382347682845	1.36373236846976
AT1G01030	0	0.0689716255811075	0	0.058703414876365	0	0	0	0	0	0
AT1G01040	0.962189628286531	0.131368851607571	0.903500494594297	0.105553416528593	0.325922823798609	0.547134240856033	1.39087282189264	0.38049537047303	1.57725518661155	0.435497087075045
AT1G01050	0.341703789714261	0.0789228015147498	0.596781433060592	2.04422074188243	0.15187040444293	1.42874471600223	2.21555235451162	0.260802290054791	3.39304302199616	7.84770038491845
AT1G01060	1.24778335143321	0.143125119156009	0.165773235505911	0.125199511015486	1.17625949786565	0	0.853238483704453	1.93956944419425	0	0
AT1G01070	0	0.0694993918798641	0.310019495840503	0	0.211972616583042	0	0.515064704260014	0.328308394600644	0	0
AT1G01073	0	0	0	0	0	0	0	0	0	0
AT1G01080	1.24617765379559	0.0580958130927838	2.30508704993064	0.229159097911474	0.225260244732435	0.174321662772531	0.62557425333657	0	0	0.358221700713135
AT1G01090	0.546120008646668	0.104814746445146	1.56785629482791	0.133414176415047	0.1698806770506	3.91860306744564	0.474219775070756	3.67815312693673	0.191537233573316	0.671383173350557
AT1G01100	5.48472267901157	0.0726243617570835	0	1.72924338118659	0	3.16374972929921	0	0	0	0.139370124336485
AT1G01110	0.27363158768536	0	0	0.0761662856759231	0.149023668415172	0.332843859327156	0	0	0.8781757740969	0.225295745509384
AT1G01115	0	0	0	0	0	0	0	0	0	0
AT1G01120	0.478429854437318	0	10.0793856560556	0	0.464479287133723	0.206628990770623	26.193133265264	0.266113593365667	0.284613019251622	0
AT1G01130	0.405756234554012	0	0	0	0	0.571569302733795	2.19787962879358	0.420287945660163	0.806562606390773	0.252005722563676
AT1G01140	0.479444034605253	0	4.44752181697793	0	0.317047105571699	0.447875426398134	0.764887580922805	0.294890562189563	12.8729887178251	0
AT1G01150	0	0.0112719265483052	0.00585812664097961	0	0.000149450773316283	0.0506728883154635	0	0.0334613289512432	0.0140418667775454	1.02030417183025e-05
AT1G01160	1.07934118770026	0.310532088474151	0.640202888622011	0.23284753523237	0.351659871748824	0.428453334612512	5.06622175860695	1.20936188425828	0.546688491144842	2.29939557573386
AT1G01170	3.22015569369364	0.26099206834303	0.994039380244738	0.818306207467924	0.341929490218167	0.134295871019324	3.03520444666248	0.222119338082697	0	2.28183335711575
AT1G01180	0	0	1.21061424542062	0.106877037463409	0.247865173062036	0	2.15365831777717	0.346762650901946	0	0
AT1G01190	0.600722594126889	0.382114992317664	0	0.608264057930812	0	0	0.765265858079609	0.98866768288267	0	0.260561996589409
AT1G01200	0.110873895488648	0.0677120611699722	0	0.1371737146852	0	0.024392146591428	0	0.204520371353849	0	0.418506034451269
AT1G01210	1.0763259750709	0.0535654020047748	0.361012900292954	0.111600884739581	0	0.514688896219956	0	0	0	0.0594261162920931
AT1G01220	0.577223813296544	0.10254592927873	0.459697790461081	0.169166359494798	0.247582445830669	0.695109439203367	0	0	0	0
AT1G01225	0.236909903770745	0.115548975751035	0.689842026868845	0.417370359546781	0.172700906265325	0.28744311788792	0.32755333172435	0.438455578087141	0.652151961999625	0.763244531660768
AT1G01230	1.95515166299949	1.10257597800354	2.79858416205551	0.231969438689271	0.308366777618894	0.247331549536443	1.68693161165072	1.53246185411152	3.9975820622059	0.666178346428988
AT1G01240	0	0	0	1.47761918044813	0.233264970967475	1.9971113134773	0	0	0	0
AT1G01250	0	0.170166252530463	1.20891156641978	0.88756661535616	0.639217368397538	0.375162272688703	1.609039854247	1.50434002006822	1.56215157395992	0
AT1G01260	0.477559657756289	0	0	0.163336260346525	0.128084202923627	0.274207594619935	0	0	0.915692557970671	0
AT1G01270	0	0	0	0	0	0	0	0	0	0
AT1G01280	0	0	0	0	0	0	0	0	0	0
AT1G01290	1.60893049145476	0.193518657138343	1.03100376773341	0.145939807545527	0.238053135119981	0.356860019771853	2.9286386789162	1.0317304290455	0	0
AT1G01300	0.418066045834771	2.01780634212203	0	0.456069511143509	0	1.42220628103864	3.38537434972441	0.362970906742881	7.09146580772966	0.372740658588776
AT1G01305	0	0	0	0	0	0	0	0	0	0
AT1G01310	0.0442196049242366	0.000751140952656776	0.0330225277684256	0	0.0144812392814726	0.00570880838664983	0	0	0	0
AT1G01320	0.392299222725256	0.0773986664116045	0.714925055346397	0.128133726063095	0.80401476395795	4.25223365325229	0	0	0	3.06157460304934
AT1G01340	0.0978257089846752	0.149830311585927	0.267261865181986	0.240890038915605	0.0731016197869867	0	0.533519345735702	0.538366659434407	0	0
AT1G01350	1.72346848165712	0.151943954015559	1.01707345506023	0.143528713140814	0.453834968361589	0.259868231813689	0.476869775671871	0.354616512377342	0	0
AT1G01355	0.163308466589554	0	0	0	0.242001624091872	0.190124062855869	0.229720976020142	0.535996503749935	0	0
AT1G01360	0.0887305888146382	0.0741687853659694	0	0.0499889619986194	0.159893630575933	0	0	0	0	0
AT1G01370	0.297382953209805	0.145888041406906	0	0.361416485795453	0.307116245087393	0.269014105714721	0.556815504628062	0	0.363222289857529	0.202931814559293
AT1G01380	0	0.176174589377808	0	0.299995637526172	0.206669516183513	0.233890271729491	0	0	0	0.548990590999685
