tf.at_id target.at_id
AT4G25470 AT5G25280
AT4G25470 AT5G30510
AT4G25470 AT5G38420
AT4G25470 AT5G40450
AT4G25470 AT5G42825
AT4G25470 AT5G45680
AT4G25470 AT5G48790
AT4G25470 AT5G53460
AT4G25470 AT5G55850
AT4G25470 AT5G58770
AT4G25470 AT5G59820
AT4G25470 AT5G61410
AT4G25470 AT5G62350
AT4G25470 AT5G63310
AT4G25470 AT5G65300
AT4G25470 AT5G66570
AT4G25470 AT1G01320
AT4G25470 AT1G01470
AT4G25470 AT1G01550
AT4G25470 AT1G02560
AT4G25470 AT1G03600
AT4G25470 AT1G03870
AT4G25470 AT1G04480
AT4G25470 AT1G05190
AT4G25470 AT1G06040
AT4G25470 AT1G06680
AT4G25470 AT1G07280
AT4G25470 AT1G09070
AT4G25470 AT1G10760
AT4G25470 AT1G11260
AT4G25470 AT1G11650
AT4G25470 AT1G12250
AT4G25470 AT1G12440
AT4G25470 AT1G13440
AT4G25470 AT1G13930
AT4G25470 AT1G14150
AT4G25470 AT1G14400
AT4G25470 AT1G14450
AT4G25470 AT1G15690
AT4G25470 AT1G19000
AT4G25470 AT1G19910
AT4G25470 AT1G19960
AT4G25470 AT1G20340
AT4G25470 AT1G20440
AT4G25470 AT1G20450
AT4G25470 AT1G20620
AT4G25470 AT1G22850
AT4G25470 AT1G23490
AT4G25470 AT1G25440
AT4G25470 AT1G27100
AT4G25470 AT1G27730
AT4G25470 AT1G29390
AT4G25470 AT1G29395
AT4G25470 AT1G29700
AT4G25470 AT1G29930
AT4G25470 AT1G31580
AT4G25470 AT1G32070
AT4G25470 AT1G32460
AT4G25470 AT1G32470
AT4G25470 AT1G37130
AT4G25470 AT1G47128
AT4G25470 AT1G48300
AT4G25470 AT1G49032
AT4G25470 AT1G49500
AT4G25470 AT1G50020
AT4G25470 AT1G52510
AT4G25470 AT1G53170
AT4G25470 AT1G54410
AT4G25470 AT1G54500
AT4G25470 AT1G54520
AT4G25470 AT1G55450
AT4G25470 AT1G55480
AT4G25470 AT1G56070
AT4G25470 AT1G56200
AT4G25470 AT1G62180
AT4G25470 AT1G62380
AT4G25470 AT1G64500
AT4G25470 AT1G65490
AT4G25470 AT1G65820
AT4G25470 AT1G65930
AT4G25470 AT1G65960
AT4G25470 AT1G65980
AT4G25470 AT1G66200
AT4G25470 AT1G66240
AT4G25470 AT1G66500
AT4G25470 AT1G66970
AT4G25470 AT1G68010
AT4G25470 AT1G68520
AT4G25470 AT1G68840
AT4G25470 AT1G70410
AT4G25470 AT1G71950
AT4G25470 AT1G72430
AT4G25470 AT1G73030
AT4G25470 AT1G73540
AT4G25470 AT1G73870
AT4G25470 AT1G75100
AT4G25470 AT1G75380
AT4G25470 AT1G75950
AT4G25470 AT1G76080
AT4G25470 AT1G76180
AT4G25470 AT1G76990
AT4G25470 AT1G77710
AT4G25470 AT1G77760
AT4G25470 AT1G78040
AT4G25470 AT1G78630
AT4G25470 AT1G79600
AT4G25470 AT1G80380
AT4G25470 AT1G80440
AT4G25470 AT2G01110
AT4G25470 AT2G02760
AT4G25470 AT2G05380
AT4G25470 AT2G05520
AT4G25470 AT2G06520
AT4G25470 AT2G10940
AT4G25470 AT2G14910
AT4G25470 AT2G16600
AT4G25470 AT2G18020
AT4G25470 AT2G19830
AT4G25470 AT2G20890
AT4G25470 AT2G21290
AT4G25470 AT2G21970
AT4G25470 AT2G23120
AT4G25470 AT2G23600
AT4G25470 AT2G23840
AT4G25470 AT2G24790
AT4G25470 AT2G24940
AT4G25470 AT2G25450
AT4G25470 AT2G25510
AT4G25470 AT2G26340
AT4G25470 AT2G26670
AT4G25470 AT2G27830
AT4G25470 AT2G28900
AT4G25470 AT2G29360
AT4G25470 AT2G33220
AT4G25470 AT2G33830
AT4G25470 AT2G34420
AT4G25470 AT2G34860
AT4G25470 AT2G36060
AT4G25470 AT2G36220
AT4G25470 AT2G36895
AT4G25470 AT2G37240
AT4G25470 AT2G38230
AT4G25470 AT2G39000
AT4G25470 AT2G39730
AT4G25470 AT2G39800
AT4G25470 AT2G40000
AT4G25470 AT2G40880
AT4G25470 AT2G41090
AT4G25470 AT2G42220
AT4G25470 AT2G43710
AT4G25470 AT2G43920
AT4G25470 AT2G43970
AT4G25470 AT2G44490
AT4G25470 AT2G45180
AT4G25470 AT2G45820
AT4G25470 AT2G46220
AT4G25470 AT3G01540
AT4G25470 AT3G03070
AT4G25470 AT3G04790
AT4G25470 AT3G06125
AT4G25470 AT3G08940
AT4G25470 AT3G10060
AT4G25470 AT3G12320
AT4G25470 AT3G12345
AT4G25470 AT3G13520
AT4G25470 AT3G14310
AT4G25470 AT3G15360
AT4G25470 AT3G16240
AT4G25470 AT3G17210
AT4G25470 AT3G17510
AT4G25470 AT3G17800
AT4G25470 AT3G18490
AT4G25470 AT3G23490
AT4G25470 AT3G23920
AT4G25470 AT3G24430
AT4G25470 AT3G26570
AT4G25470 AT3G26580
AT4G25470 AT3G26900
AT4G25470 AT3G27160
AT4G25470 AT3G27820
AT4G25470 AT3G27925
AT4G25470 AT3G29240
AT4G25470 AT3G30390
AT4G25470 AT3G48000
AT4G25470 AT3G48360
AT4G25470 AT3G48690
AT4G25470 AT3G48990
AT4G25470 AT3G50685
AT4G25470 AT3G52230
AT4G25470 AT3G52590
AT4G25470 AT3G52800
AT4G25470 AT3G52880
AT4G25470 AT3G53990
AT4G25470 AT3G54900
AT4G25470 AT3G55980
AT4G25470 AT3G56880
AT4G25470 AT3G56940
AT4G25470 AT3G57450
AT4G25470 AT3G59940
AT4G25470 AT3G60750
AT4G25470 AT3G61060
AT4G25470 AT3G61200
AT4G25470 AT3G61260
AT4G25470 AT3G62250
AT4G25470 AT3G63410
AT4G25470 AT4G00430
AT4G25470 AT4G01050
AT4G25470 AT4G01850
AT4G25470 AT4G02530
AT4G25470 AT4G02770
AT4G25470 AT4G03520
AT4G25470 AT4G04020
AT4G25470 AT4G04692
AT4G25470 AT4G08280
AT4G25470 AT4G09000
AT4G25470 AT4G09010
AT4G25470 AT4G09650
AT4G25470 AT4G10100
AT4G25470 AT4G11570
AT4G25470 AT4G13615
AT4G25470 AT4G13940
AT4G25470 AT4G14210
AT4G25470 AT4G15530
AT4G25470 AT4G16410
AT4G25470 AT4G17170
AT4G25470 AT4G17500
AT4G25470 AT4G17530
AT4G25470 AT4G17840
AT4G25470 AT4G22570
AT4G25470 AT4G24280
AT4G25470 AT4G24770
AT4G25470 AT4G25080
AT4G25470 AT4G25100
AT4G25470 AT4G26530
AT4G25470 AT4G27520
AT4G25470 AT4G28080
AT4G25470 AT4G29070
AT4G25470 AT4G29390
AT4G25470 AT4G29905
AT4G25470 AT4G30010
AT4G25470 AT4G30270
AT4G25470 AT4G30950
AT4G25470 AT4G31985
AT4G25470 AT4G33640
AT4G25470 AT4G34120
AT4G25470 AT4G34700
AT4G25470 AT4G35090
AT4G25470 AT4G35770
AT4G25470 AT4G36500
AT4G25470 AT4G36800
AT4G25470 AT4G37830
AT4G25470 AT4G37930
AT4G25470 AT4G38932
AT4G25470 AT4G38970
AT4G25470 AT4G39710
AT4G25470 AT5G01530
AT4G25470 AT5G01650
AT4G25470 AT5G02380
AT4G25470 AT5G04340
AT4G25470 AT5G05690
AT4G25470 AT5G06290
AT4G25470 AT5G06980
AT4G25470 AT5G08060
AT4G25470 AT5G11070
AT4G25470 AT5G11740
AT4G25470 AT5G11770
AT4G25470 AT5G11840
AT4G25470 AT5G12470
AT4G25470 AT5G14260
AT4G25470 AT5G14780
AT4G25470 AT5G15970
AT4G25470 AT5G16010
AT4G25470 AT5G16030
AT4G25470 AT5G17920
AT4G25470 AT5G18130
AT4G25470 AT5G18670
AT4G25470 AT5G19120
AT4G25470 AT5G19140
AT4G25470 AT5G19510
AT4G25470 AT5G20230
AT4G25470 AT5G20720
AT4G25470 AT5G20900
AT4G25470 AT5G21020
AT4G25470 AT5G23120
AT4G25470 AT5G25280
AT4G25470 AT5G26742
AT4G25470 AT5G28770
AT4G25470 AT5G30510
AT4G25470 AT5G37360
AT4G25470 AT5G38420
AT4G25470 AT5G38660
AT4G25470 AT5G40450
AT4G25470 AT5G42050
AT4G25470 AT5G42070
AT4G25470 AT5G42300
AT4G25470 AT5G42825
AT4G25470 AT5G43150
AT4G25470 AT5G43750
AT4G25470 AT5G45680
AT4G25470 AT5G47030
AT4G25470 AT5G47840
AT4G25470 AT5G48790
AT4G25470 AT5G51070
AT4G25470 AT5G51970
AT4G25470 AT5G53300
AT4G25470 AT5G53460
AT4G25470 AT5G55850
AT4G25470 AT5G57040
AT4G25470 AT5G57660
AT4G25470 AT5G58770
AT4G25470 AT5G59080
AT4G25470 AT5G59613
AT4G25470 AT5G59820
AT4G25470 AT5G61410
AT4G25470 AT5G62350
AT4G25470 AT5G62720
AT4G25470 AT5G63310
AT4G25470 AT5G63670
AT4G25470 AT5G64260
AT4G25470 AT5G65300
AT4G25470 AT5G66570
AT1G53170 AT1G01320
AT1G53170 AT1G01490
AT1G53170 AT1G01620
AT1G53170 AT1G03130
AT1G53170 AT1G03600
AT1G53170 AT1G03630
AT1G53170 AT1G04480
AT1G53170 AT1G06570
AT1G53170 AT1G06680
AT1G53170 AT1G07135
AT1G53170 AT1G07280
AT1G53170 AT1G07320
AT1G53170 AT1G09070
AT1G53170 AT1G10960
AT1G53170 AT1G11260
AT1G53170 AT1G11650
AT1G53170 AT1G11910
AT1G53170 AT1G12250
AT1G53170 AT1G12440
AT1G53170 AT1G13990
AT1G53170 AT1G14150
AT1G53170 AT1G14345
AT1G53170 AT1G14450
AT1G53170 AT1G15980
AT1G53170 AT1G16730
AT1G53170 AT1G19000
AT1G53170 AT1G19020
AT1G53170 AT1G19910
AT1G53170 AT1G19960
AT1G53170 AT1G21770
AT1G53170 AT1G22190
AT1G53170 AT1G23390
AT1G53170 AT1G23710
AT1G53170 AT1G23740
AT1G53170 AT1G25440
AT1G53170 AT1G27100
AT1G53170 AT1G28140
AT1G53170 AT1G31330
AT1G53170 AT1G32060
AT1G53170 AT1G34000
AT1G53170 AT1G35140
AT1G53170 AT1G35420
AT1G53170 AT1G36980
AT1G53170 AT1G37130
AT1G53170 AT1G48030
AT1G53170 AT1G49500
AT1G53170 AT1G51650
AT1G53170 AT1G52230
AT1G53170 AT1G52510
AT1G53170 AT1G53170
AT1G53170 AT1G56190
AT1G53170 AT1G56200
AT1G53170 AT1G62750
AT1G53170 AT1G64500
AT1G53170 AT1G65230
AT1G53170 AT1G67700
AT1G53170 AT1G67740
AT1G53170 AT1G68520
AT1G53170 AT1G68840
AT1G53170 AT1G70410
AT1G53170 AT1G71030
AT1G53170 AT1G71480
AT1G53170 AT1G71500
AT1G53170 AT1G71950
AT1G53170 AT1G72150
AT1G53170 AT1G73060
AT1G53170 AT1G73540
AT1G53170 AT1G73870
AT1G53170 AT1G73885
AT1G53170 AT1G74470
AT1G53170 AT1G74730
AT1G53170 AT1G74930
AT1G53170 AT1G75460
AT1G53170 AT1G75630
AT1G53170 AT1G76100
AT1G53170 AT1G76600
AT1G53170 AT1G77760
AT1G53170 AT1G78630
AT1G53170 AT1G78830
AT1G53170 AT1G79040
AT1G53170 AT1G79850
AT1G53170 AT1G80180
AT1G53170 AT2G14910
AT1G53170 AT2G15580
AT1G53170 AT2G15620
AT1G53170 AT2G20230
AT1G53170 AT2G20260
AT1G53170 AT2G20670
AT1G53170 AT2G20920
AT1G53170 AT2G21170
AT1G53170 AT2G21290
AT1G53170 AT2G21660
AT1G53170 AT2G24020
AT1G53170 AT2G24790
AT1G53170 AT2G24820
AT1G53170 AT2G25450
AT1G53170 AT2G26080
AT1G53170 AT2G26670
AT1G53170 AT2G27290
AT1G53170 AT2G27830
AT1G53170 AT2G29670
AT1G53170 AT2G30520
AT1G53170 AT2G30570
AT1G53170 AT2G32150
AT1G53170 AT2G33830
AT1G53170 AT2G35260
AT1G53170 AT2G36220
AT1G53170 AT2G37220
AT1G53170 AT2G37660
AT1G53170 AT2G38230
AT1G53170 AT2G38310
AT1G53170 AT2G39010
AT1G53170 AT2G39800
AT1G53170 AT2G43090
AT1G53170 AT2G43460
AT1G53170 AT2G44870
AT1G53170 AT2G46330
AT1G53170 AT2G47450
AT1G53170 AT2G47710
AT1G53170 AT3G01480
AT1G53170 AT3G04640
AT1G53170 AT3G07310
AT1G53170 AT3G10130
AT1G53170 AT3G10525
AT1G53170 AT3G12120
AT1G53170 AT3G12260
AT1G53170 AT3G14067
AT1G53170 AT3G14310
AT1G53170 AT3G15360
AT1G53170 AT3G15780
AT1G53170 AT3G16140
AT1G53170 AT3G16240
AT1G53170 AT3G16520
AT1G53170 AT3G16770
AT1G53170 AT3G17800
AT1G53170 AT3G18490
AT1G53170 AT3G19030
AT1G53170 AT3G19170
AT1G53170 AT3G19800
AT1G53170 AT3G20060
AT1G53170 AT3G21055
AT1G53170 AT3G22230
AT1G53170 AT3G22890
AT1G53170 AT3G23000
AT1G53170 AT3G23600
AT1G53170 AT3G25770
AT1G53170 AT3G25920
AT1G53170 AT3G26510
AT1G53170 AT3G26520
AT1G53170 AT3G26580
AT1G53170 AT3G27830
AT1G53170 AT3G27850
AT1G53170 AT3G27925
AT1G53170 AT3G41768
AT1G53170 AT3G47070
AT1G53170 AT3G48560
AT1G53170 AT3G48690
AT1G53170 AT3G48990
AT1G53170 AT3G50060
AT1G53170 AT3G50685
AT1G53170 AT3G50820
AT1G53170 AT3G51510
AT1G53170 AT3G51820
AT1G53170 AT3G52380
AT1G53170 AT3G52400
AT1G53170 AT3G52730
AT1G53170 AT3G52960
AT1G53170 AT3G53420
AT1G53170 AT3G54050
AT1G53170 AT3G54660
AT1G53170 AT3G54890
AT1G53170 AT3G54900
AT1G53170 AT3G55610
AT1G53170 AT3G56360
AT1G53170 AT3G56400
AT1G53170 AT3G56800
AT1G53170 AT3G56880
AT1G53170 AT3G56940
AT1G53170 AT3G58610
AT1G53170 AT3G58680
AT1G53170 AT3G59400
AT1G53170 AT3G59540
AT1G53170 AT3G59940
AT1G53170 AT3G60300
AT1G53170 AT3G61260
AT1G53170 AT3G61640
AT1G53170 AT3G61870
AT1G53170 AT3G63140
AT1G53170 AT3G63410
AT1G53170 AT4G01150
AT1G53170 AT4G01310
AT1G53170 AT4G02380
AT1G53170 AT4G02770
AT1G53170 AT4G05070
AT1G53170 AT4G08920
AT1G53170 AT4G09650
AT1G53170 AT4G11150
AT1G53170 AT4G12800
AT1G53170 AT4G13010
AT1G53170 AT4G13830
AT1G53170 AT4G13940
AT1G53170 AT4G14870
AT1G53170 AT4G15530
AT1G53170 AT4G16190
AT1G53170 AT4G16410
AT1G53170 AT4G17340
AT1G53170 AT4G17490
AT1G53170 AT4G17500
AT1G53170 AT4G17600
AT1G53170 AT4G17840
AT1G53170 AT4G19170
AT1G53170 AT4G21210
AT1G53170 AT4G22240
AT1G53170 AT4G23400
AT1G53170 AT4G24280
AT1G53170 AT4G25080
AT1G53170 AT4G25130
AT1G53170 AT4G25470
AT1G53170 AT4G26860
AT1G53170 AT4G27520
AT1G53170 AT4G27800
AT1G53170 AT4G28080
AT1G53170 AT4G28240
AT1G53170 AT4G28660
AT1G53170 AT4G29160
AT1G53170 AT4G29350
AT1G53170 AT4G29905
AT1G53170 AT4G30690
AT1G53170 AT4G30960
AT1G53170 AT4G32020
AT1G53170 AT4G32260
AT1G53170 AT4G33010
AT1G53170 AT4G34350
AT1G53170 AT4G35250
AT1G53170 AT4G35750
AT1G53170 AT4G36040
AT1G53170 AT4G37300
AT1G53170 AT4G39730
AT1G53170 AT5G01410
AT1G53170 AT5G01530
AT1G53170 AT5G01600
AT1G53170 AT5G02120
AT1G53170 AT5G02160
AT1G53170 AT5G05690
AT1G53170 AT5G06290
AT1G53170 AT5G06320
AT1G53170 AT5G07020
AT1G53170 AT5G08290
AT1G53170 AT5G08650
AT1G53170 AT5G10450
AT1G53170 AT5G11740
AT1G53170 AT5G11770
AT1G53170 AT5G11840
AT1G53170 AT5G12470
AT1G53170 AT5G13510
AT1G53170 AT5G13650
AT1G53170 AT5G13720
AT1G53170 AT5G14970
AT1G53170 AT5G16400
AT1G53170 AT5G16470
AT1G53170 AT5G16710
AT1G53170 AT5G17560
AT1G53170 AT5G19120
AT1G53170 AT5G19140
AT1G53170 AT5G20250
AT1G53170 AT5G20290
AT1G53170 AT5G20720
AT1G53170 AT5G20900
AT1G53170 AT5G21020
AT1G53170 AT5G24165
AT1G53170 AT5G24490
AT1G53170 AT5G28750
AT1G53170 AT5G28770
AT1G53170 AT5G35170
AT1G53170 AT5G35970
AT1G53170 AT5G38660
AT1G53170 AT5G38980
AT1G53170 AT5G42380
AT1G53170 AT5G44190
AT1G53170 AT5G46110
AT1G53170 AT5G47030
AT1G53170 AT5G47110
AT1G53170 AT5G47560
AT1G53170 AT5G47840
AT1G53170 AT5G49360
AT1G53170 AT5G49480
AT1G53170 AT5G49940
AT1G53170 AT5G51110
AT1G53170 AT5G53460
AT1G53170 AT5G57660
AT1G53170 AT5G58770
AT1G53170 AT5G60680
AT1G53170 AT5G62720
AT1G53170 AT5G63160
AT1G53170 AT5G63310
AT1G53170 AT5G64260
AT1G53170 AT5G64310
AT1G53170 AT5G65220
AT1G53170 AT5G65300
AT1G53170 AT5G65480
AT1G53170 AT5G67030
AT1G53170 AT1G01320
AT1G53170 AT1G01490
AT1G53170 AT1G03130
AT1G53170 AT1G03630
AT1G53170 AT1G06430
AT1G53170 AT1G06570
AT1G53170 AT1G06680
AT1G53170 AT1G07280
AT1G53170 AT1G08380
AT1G53170 AT1G09070
AT1G53170 AT1G10960
AT1G53170 AT1G11260
AT1G53170 AT1G11650
AT1G53170 AT1G13990
AT1G53170 AT1G14150
AT1G53170 AT1G14345
AT1G53170 AT1G15120
AT1G53170 AT1G15930
AT1G53170 AT1G16730
AT1G53170 AT1G21500
AT1G53170 AT1G21770
AT1G53170 AT1G23390
AT1G53170 AT1G23490
AT1G53170 AT1G23740
AT1G53170 AT1G25275
AT1G53170 AT1G25550
AT1G53170 AT1G28140
AT1G53170 AT1G31170
AT1G53170 AT1G32220
AT1G53170 AT1G32920
AT1G53170 AT1G34000
AT1G53170 AT1G35140
AT1G53170 AT1G35420
AT1G53170 AT1G37130
AT1G53170 AT1G51650
AT1G53170 AT1G52230
AT1G53170 AT1G52870
AT1G53170 AT1G53170
AT1G53170 AT1G55480
AT1G53170 AT1G56190
AT1G53170 AT1G62750
AT1G53170 AT1G65230
AT1G53170 AT1G65820
AT1G53170 AT1G65980
AT1G53170 AT1G66670
AT1G53170 AT1G67700
AT1G53170 AT1G68840
AT1G53170 AT1G71030
AT1G53170 AT1G71950
AT1G53170 AT1G72450
AT1G53170 AT1G73060
AT1G53170 AT1G73540
AT1G53170 AT1G73870
AT1G53170 AT1G73885
AT1G53170 AT1G74730
AT1G53170 AT1G74930
AT1G53170 AT1G75630
AT1G53170 AT1G75690
AT1G53170 AT1G76100
AT1G53170 AT1G77760
AT1G53170 AT1G79040
AT1G53170 AT1G79850
AT1G53170 AT2G02760
AT1G53170 AT2G05220
AT1G53170 AT2G15580
AT1G53170 AT2G20920
AT1G53170 AT2G21170
AT1G53170 AT2G21290
AT1G53170 AT2G21970
AT1G53170 AT2G24020
AT1G53170 AT2G24790
AT1G53170 AT2G24820
AT1G53170 AT2G25450
AT1G53170 AT2G25900
AT1G53170 AT2G26080
AT1G53170 AT2G26340
AT1G53170 AT2G27830
AT1G53170 AT2G28800
AT1G53170 AT2G29670
AT1G53170 AT2G30570
AT1G53170 AT2G33150
AT1G53170 AT2G33830
AT1G53170 AT2G35260
AT1G53170 AT2G36060
AT1G53170 AT2G36220
AT1G53170 AT2G37220
AT1G53170 AT2G38170
AT1G53170 AT2G38230
AT1G53170 AT2G39000
AT1G53170 AT2G39730
AT1G53170 AT2G39800
AT1G53170 AT2G41100
AT1G53170 AT2G42590
AT1G53170 AT2G44490
AT1G53170 AT2G45180
AT1G53170 AT2G46220
AT1G53170 AT2G46330
AT1G53170 AT2G46820
AT1G53170 AT2G47910
AT1G53170 AT3G01480
AT1G53170 AT3G01540
AT1G53170 AT3G04640
AT1G53170 AT3G06145
AT1G53170 AT3G07310
AT1G53170 AT3G08940
AT1G53170 AT3G10525
AT1G53170 AT3G14067
AT1G53170 AT3G14310
AT1G53170 AT3G15450
AT1G53170 AT3G15780
AT1G53170 AT3G15840
AT1G53170 AT3G16140
AT1G53170 AT3G16520
AT1G53170 AT3G16770
AT1G53170 AT3G18740
AT1G53170 AT3G23000
AT1G53170 AT3G25920
AT1G53170 AT3G26510
AT1G53170 AT3G26520
AT1G53170 AT3G26580
AT1G53170 AT3G27925
AT1G53170 AT3G30390
AT1G53170 AT3G41768
AT1G53170 AT3G48560
AT1G53170 AT3G48990
AT1G53170 AT3G50060
AT1G53170 AT3G50820
AT1G53170 AT3G51510
AT1G53170 AT3G52380
AT1G53170 AT3G52730
AT1G53170 AT3G52960
AT1G53170 AT3G53420
AT1G53170 AT3G54050
AT1G53170 AT3G54660
AT1G53170 AT3G54900
AT1G53170 AT3G55610
AT1G53170 AT3G56400
AT1G53170 AT3G58610
AT1G53170 AT3G58680
AT1G53170 AT3G59940
AT1G53170 AT3G61060
AT1G53170 AT3G61470
AT1G53170 AT3G61640
AT1G53170 AT3G61870
AT1G53170 AT4G00430
AT1G53170 AT4G00895
AT1G53170 AT4G01310
AT1G53170 AT4G02770
AT1G53170 AT4G02890
AT1G53170 AT4G08920
AT1G53170 AT4G09650
AT1G53170 AT4G13010
AT1G53170 AT4G13615
AT1G53170 AT4G13830
AT1G53170 AT4G13940
AT1G53170 AT4G14870
AT1G53170 AT4G15560
AT1G53170 AT4G15760
AT1G53170 AT4G16190
AT1G53170 AT4G16410
AT1G53170 AT4G17490
AT1G53170 AT4G17500
AT1G53170 AT4G17840
AT1G53170 AT4G21210
AT1G53170 AT4G22240
AT1G53170 AT4G22890
AT1G53170 AT4G23400
AT1G53170 AT4G23890
AT1G53170 AT4G24280
AT1G53170 AT4G25050
AT1G53170 AT4G25130
AT1G53170 AT4G25470
AT1G53170 AT4G26530
AT1G53170 AT4G27280
AT1G53170 AT4G28025
AT1G53170 AT4G28080
AT1G53170 AT4G28660
AT1G53170 AT4G29060
AT1G53170 AT4G29070
AT1G53170 AT4G29160
AT1G53170 AT4G29350
AT1G53170 AT4G29905
AT1G53170 AT4G30270
AT1G53170 AT4G32020
AT1G53170 AT4G32260
AT1G53170 AT4G34110
AT1G53170 AT4G34700
AT1G53170 AT4G35750
AT1G53170 AT4G37300
AT1G53170 AT4G38970
AT1G53170 AT4G39200
AT1G53170 AT4G39730
AT1G53170 AT5G01410
AT1G53170 AT5G01530
AT1G53170 AT5G01600
AT1G53170 AT5G02120
AT1G53170 AT5G02160
AT1G53170 AT5G02500
AT1G53170 AT5G03240
AT1G53170 AT5G05690
AT1G53170 AT5G06320
AT1G53170 AT5G07020
AT1G53170 AT5G08050
AT1G53170 AT5G08410
AT1G53170 AT5G11770
AT1G53170 AT5G11840
AT1G53170 AT5G13190
AT1G53170 AT5G13720
AT1G53170 AT5G13770
AT1G53170 AT5G16710
AT1G53170 AT5G17560
AT1G53170 AT5G17870
AT1G53170 AT5G19120
AT1G53170 AT5G19140
AT1G53170 AT5G20250
AT1G53170 AT5G20290
AT1G53170 AT5G20720
AT1G53170 AT5G20900
AT1G53170 AT5G21020
AT1G53170 AT5G21940
AT1G53170 AT5G23120
AT1G53170 AT5G24120
AT1G53170 AT5G24490
AT1G53170 AT5G25280
AT1G53170 AT5G26742
AT1G53170 AT5G28750
AT1G53170 AT5G35170
AT1G53170 AT5G35970
AT1G53170 AT5G38980
AT1G53170 AT5G42380
AT1G53170 AT5G42825
AT1G53170 AT5G44190
AT1G53170 AT5G46020
AT1G53170 AT5G47030
AT1G53170 AT5G47190
AT1G53170 AT5G47560
AT1G53170 AT5G47840
AT1G53170 AT5G47930
AT1G53170 AT5G48300
AT1G53170 AT5G49360
AT1G53170 AT5G49480
AT1G53170 AT5G49940
AT1G53170 AT5G53300
AT1G53170 AT5G53460
AT1G53170 AT5G55710
AT1G53170 AT5G57660
AT1G53170 AT5G58110
AT1G53170 AT5G58770
AT1G53170 AT5G59030
AT1G53170 AT5G60680
AT1G53170 AT5G62720
AT1G53170 AT5G63310
AT1G53170 AT5G64260
AT1G53170 AT5G64310
AT1G53170 AT5G65207
AT1G27730 AT1G01320
AT1G27730 AT1G01620
