tf.at_id target.at_id
AT1G19210 AT1G01180
AT1G19210 AT1G01610
AT1G19210 AT1G01720
AT1G19210 AT1G02140
AT1G19210 AT1G02400
AT1G19210 AT1G02780
AT1G19210 AT1G02930
AT1G19210 AT1G03130
AT1G19210 AT1G03600
AT1G19210 AT1G03870
AT1G19210 AT1G03900
AT1G19210 AT1G04250
AT1G19210 AT1G04270
AT1G19210 AT1G04280
AT1G19210 AT1G04480
AT1G19210 AT1G05135
AT1G19210 AT1G05810
AT1G19210 AT1G05850
AT1G19210 AT1G06680
AT1G19210 AT1G07140
AT1G19210 AT1G09070
AT1G19210 AT1G09310
AT1G19210 AT1G09645
AT1G19210 AT1G10670
AT1G19210 AT1G10865
AT1G19210 AT1G11260
AT1G19210 AT1G12110
AT1G19210 AT1G12440
AT1G19210 AT1G12810
AT1G19210 AT1G13930
AT1G19210 AT1G15670
AT1G19210 AT1G15690
AT1G19210 AT1G17840
AT1G19210 AT1G18080
AT1G19210 AT1G18810
AT1G19210 AT1G19000
AT1G19210 AT1G19660
AT1G19210 AT1G19770
AT1G19210 AT1G19910
AT1G19210 AT1G20330
AT1G19210 AT1G20340
AT1G19210 AT1G20440
AT1G19210 AT1G20450
AT1G19210 AT1G20620
AT1G19210 AT1G21010
AT1G19210 AT1G21100
AT1G19210 AT1G21680
AT1G19210 AT1G21770
AT1G19210 AT1G22360
AT1G19210 AT1G22530
AT1G19210 AT1G23040
AT1G19210 AT1G23390
AT1G19210 AT1G25400
AT1G19210 AT1G26800
AT1G19210 AT1G26880
AT1G19210 AT1G27100
AT1G19210 AT1G27130
AT1G19210 AT1G27310
AT1G19210 AT1G29670
AT1G19210 AT1G30720
AT1G19210 AT1G30730
AT1G19210 AT1G32790
AT1G19210 AT1G33590
AT1G19210 AT1G33600
AT1G19210 AT1G35580
AT1G19210 AT1G36980
AT1G19210 AT1G37130
AT1G19210 AT1G42970
AT1G19210 AT1G43700
AT1G19210 AT1G44575
AT1G19210 AT1G48750
AT1G19210 AT1G49140
AT1G19210 AT1G51500
AT1G19210 AT1G53210
AT1G19210 AT1G53560
AT1G19210 AT1G53910
AT1G19210 AT1G54740
AT1G19210 AT1G55450
AT1G19210 AT1G56660
AT1G19210 AT1G60010
AT1G19210 AT1G61740
AT1G19210 AT1G61890
AT1G19210 AT1G62660
AT1G19210 AT1G63980
AT1G19210 AT1G64710
AT1G19210 AT1G65960
AT1G19210 AT1G66410
AT1G19210 AT1G67090
AT1G19210 AT1G67730
AT1G19210 AT1G67740
AT1G19210 AT1G68440
AT1G19210 AT1G68670
AT1G19210 AT1G69252
AT1G19210 AT1G69840
AT1G19210 AT1G69900
AT1G19210 AT1G71950
AT1G19210 AT1G72150
AT1G19210 AT1G72520
AT1G19210 AT1G73030
AT1G19210 AT1G74470
AT1G19210 AT1G74930
AT1G19210 AT1G75500
AT1G19210 AT1G76160
AT1G19210 AT1G76360
AT1G19210 AT1G76490
AT1G19210 AT1G76650
AT1G19210 AT1G76990
AT1G19210 AT1G77210
AT1G19210 AT1G77710
AT1G19210 AT1G78020
AT1G19210 AT1G78040
AT1G19210 AT1G78830
AT1G19210 AT1G78850
AT1G19210 AT1G78900
AT1G19210 AT1G79040
AT1G19210 AT1G79750
AT1G19210 AT1G80180
AT1G19210 AT1G80440
AT1G19210 AT1G80840
AT1G19210 AT2G01850
AT1G19210 AT2G05070
AT1G19210 AT2G05100
AT1G19210 AT2G05520
AT1G19210 AT2G06850
AT1G19210 AT2G13360
AT1G19210 AT2G15960
AT1G19210 AT2G16600
AT1G19210 AT2G18280
AT1G19210 AT2G20670
AT1G19210 AT2G20890
AT1G19210 AT2G21580
AT1G19210 AT2G21660
AT1G19210 AT2G21970
AT1G19210 AT2G22425
AT1G19210 AT2G22500
AT1G19210 AT2G23120
AT1G19210 AT2G23600
AT1G19210 AT2G25250
AT1G19210 AT2G26240
AT1G19210 AT2G26740
AT1G19210 AT2G27080
AT1G19210 AT2G27830
AT1G19210 AT2G29450
AT1G19210 AT2G29700
AT1G19210 AT2G29740
AT1G19210 AT2G30040
AT1G19210 AT2G30490
AT1G19210 AT2G30860
AT1G19210 AT2G31570
AT1G19210 AT2G31945
AT1G19210 AT2G32150
AT1G19210 AT2G32240
AT1G19210 AT2G32690
AT1G19210 AT2G33830
AT1G19210 AT2G34250
AT1G19210 AT2G34420
AT1G19210 AT2G34585
AT1G19210 AT2G35930
AT1G19210 AT2G36220
AT1G19210 AT2G36320
AT1G19210 AT2G36830
AT1G19210 AT2G36950
AT1G19210 AT2G37110
AT1G19210 AT2G37170
AT1G19210 AT2G37220
AT1G19210 AT2G38310
AT1G19210 AT2G38530
AT1G19210 AT2G39980
AT1G19210 AT2G40000
AT1G19210 AT2G40060
AT1G19210 AT2G40330
AT1G19210 AT2G40765
AT1G19210 AT2G41410
AT1G19210 AT2G41430
AT1G19210 AT2G42600
AT1G19210 AT2G42680
AT1G19210 AT2G43290
AT1G19210 AT2G43460
AT1G19210 AT2G44790
AT1G19210 AT2G45980
AT1G19210 AT2G46330
AT1G19210 AT2G46490
AT1G19210 AT2G46505
AT1G19210 AT3G01120
AT1G19210 AT3G01690
AT1G19210 AT3G03000
AT1G19210 AT3G04090
AT1G19210 AT3G04120
AT1G19210 AT3G04640
AT1G19210 AT3G04720
AT1G19210 AT3G05560
AT1G19210 AT3G05590
AT1G19210 AT3G07480
AT1G19210 AT3G08580
AT1G19210 AT3G08940
AT1G19210 AT3G09260
AT1G19210 AT3G09440
AT1G19210 AT3G09630
AT1G19210 AT3G09840
AT1G19210 AT3G10020
AT1G19210 AT3G10720
AT1G19210 AT3G10930
AT1G19210 AT3G11660
AT1G19210 AT3G12120
AT1G19210 AT3G12345
AT1G19210 AT3G12390
AT1G19210 AT3G14067
AT1G19210 AT3G14310
AT1G19210 AT3G15730
AT1G19210 AT3G15820
AT1G19210 AT3G16240
AT1G19210 AT3G16370
AT1G19210 AT3G16570
AT1G19210 AT3G17050
AT1G19210 AT3G17210
AT1G19210 AT3G17510
AT1G19210 AT3G17800
AT1G19210 AT3G19580
AT1G19210 AT3G20820
AT1G19210 AT3G21690
AT1G19210 AT3G22970
AT1G19210 AT3G23030
AT1G19210 AT3G23050
AT1G19210 AT3G23450
AT1G19210 AT3G23820
AT1G19210 AT3G23920
AT1G19210 AT3G24503
AT1G19210 AT3G26520
AT1G19210 AT3G29240
AT1G19210 AT3G30390
AT1G19210 AT3G44260
AT1G19210 AT3G46620
AT1G19210 AT3G48690
AT1G19210 AT3G48720
AT1G19210 AT3G48990
AT1G19210 AT3G49870
AT1G19210 AT3G49940
AT1G19210 AT3G50740
AT1G19210 AT3G51840
AT1G19210 AT3G52470
AT1G19210 AT3G52500
AT1G19210 AT3G52800
AT1G19210 AT3G52930
AT1G19210 AT3G53420
AT1G19210 AT3G53990
AT1G19210 AT3G54200
AT1G19210 AT3G55440
AT1G19210 AT3G56490
AT1G19210 AT3G57400
AT1G19210 AT3G57410
AT1G19210 AT3G59940
AT1G19210 AT3G60245
AT1G19210 AT3G60530
AT1G19210 AT3G61200
AT1G19210 AT3G61470
AT1G19210 AT3G61580
AT1G19210 AT3G63160
AT1G19210 AT3G63310
AT1G19210 AT3G63540
AT1G19210 AT4G00300
AT1G19210 AT4G00360
AT1G19210 AT4G01070
AT1G19210 AT4G01850
AT1G19210 AT4G01870
AT1G19210 AT4G01950
AT1G19210 AT4G02770
AT1G19210 AT4G05070
AT1G19210 AT4G09650
AT1G19210 AT4G09760
AT1G19210 AT4G12730
AT1G19210 AT4G12800
AT1G19210 AT4G13340
AT1G19210 AT4G14430
AT1G19210 AT4G15000
AT1G19210 AT4G15530
AT1G19210 AT4G16190
AT1G19210 AT4G16450
AT1G19210 AT4G16490
AT1G19210 AT4G16520
AT1G19210 AT4G17170
AT1G19210 AT4G17340
AT1G19210 AT4G17490
AT1G19210 AT4G17500
AT1G19210 AT4G17870
AT1G19210 AT4G19420
AT1G19210 AT4G20830
AT1G19210 AT4G22220
AT1G19210 AT4G22240
AT1G19210 AT4G24220
AT1G19210 AT4G24570
AT1G19210 AT4G24690
AT1G19210 AT4G25030
AT1G19210 AT4G25080
AT1G19210 AT4G25640
AT1G19210 AT4G25670
AT1G19210 AT4G26850
AT1G19210 AT4G27000
AT1G19210 AT4G27280
AT1G19210 AT4G27320
AT1G19210 AT4G27520
AT1G19210 AT4G27960
AT1G19210 AT4G28240
AT1G19210 AT4G28300
AT1G19210 AT4G28750
AT1G19210 AT4G29110
AT1G19210 AT4G29190
AT1G19210 AT4G29780
AT1G19210 AT4G29905
AT1G19210 AT4G30190
AT1G19210 AT4G30280
AT1G19210 AT4G30530
AT1G19210 AT4G30960
AT1G19210 AT4G31500
AT1G19210 AT4G31800
AT1G19210 AT4G32340
AT1G19210 AT4G32530
AT1G19210 AT4G32940
AT1G19210 AT4G33220
AT1G19210 AT4G33640
AT1G19210 AT4G34410
AT1G19210 AT4G34450
AT1G19210 AT4G34620
AT1G19210 AT4G35090
AT1G19210 AT4G35490
AT1G19210 AT4G35770
AT1G19210 AT4G36040
AT1G19210 AT4G37300
AT1G19210 AT4G37760
AT1G19210 AT4G37830
AT1G19210 AT4G37870
AT1G19210 AT4G38250
AT1G19210 AT4G38690
AT1G19210 AT4G38770
AT1G19210 AT4G38800
AT1G19210 AT4G38970
AT1G19210 AT4G39090
AT1G19210 AT4G39200
AT1G19210 AT4G39260
AT1G19210 AT4G39730
AT1G19210 AT4G39980
AT1G19210 AT5G01240
AT1G19210 AT5G01410
AT1G19210 AT5G01530
AT1G19210 AT5G02160
AT1G19210 AT5G02450
AT1G19210 AT5G02870
AT1G19210 AT5G03230
AT1G19210 AT5G03380
AT1G19210 AT5G03460
AT1G19210 AT5G03630
AT1G19210 AT5G04340
AT1G19210 AT5G04590
AT1G19210 AT5G06360
AT1G19210 AT5G06860
AT1G19210 AT5G06870
AT1G19210 AT5G07220
AT1G19210 AT5G09440
AT1G19210 AT5G10980
AT1G19210 AT5G11090
AT1G19210 AT5G11740
AT1G19210 AT5G11770
AT1G19210 AT5G12950
AT1G19210 AT5G13780
AT1G19210 AT5G13930
AT1G19210 AT5G14030
AT1G19210 AT5G14920
AT1G19210 AT5G15200
AT1G19210 AT5G15350
AT1G19210 AT5G16130
AT1G19210 AT5G16370
AT1G19210 AT5G17330
AT1G19210 AT5G18520
AT1G19210 AT5G19140
AT1G19210 AT5G20020
AT1G19210 AT5G20230
AT1G19210 AT5G20250
AT1G19210 AT5G20700
AT1G19210 AT5G20720
AT1G19210 AT5G21020
AT1G19210 AT5G21170
AT1G19210 AT5G21940
AT1G19210 AT5G24165
AT1G19210 AT5G24570
AT1G19210 AT5G25280
AT1G19210 AT5G25610
AT1G19210 AT5G28770
AT1G19210 AT5G39570
AT1G19210 AT5G39740
AT1G19210 AT5G40890
AT1G19210 AT5G42050
AT1G19210 AT5G42820
AT1G19210 AT5G43760
AT1G19210 AT5G44005
AT1G19210 AT5G44060
AT1G19210 AT5G44568
AT1G19210 AT5G46020
AT1G19210 AT5G46110
AT1G19210 AT5G47030
AT1G19210 AT5G47570
AT1G19210 AT5G47610
AT1G19210 AT5G49720
AT1G19210 AT5G50920
AT1G19210 AT5G51040
AT1G19210 AT5G52240
AT1G19210 AT5G52250
AT1G19210 AT5G53160
AT1G19210 AT5G53560
AT1G19210 AT5G54160
AT1G19210 AT5G54810
AT1G19210 AT5G55180
AT1G19210 AT5G56100
AT1G19210 AT5G57560
AT1G19210 AT5G57660
AT1G19210 AT5G57710
AT1G19210 AT5G58650
AT1G19210 AT5G59030
AT1G19210 AT5G59550
AT1G19210 AT5G59730
AT1G19210 AT5G59820
AT1G19210 AT5G60460
AT1G19210 AT5G60680
AT1G19210 AT5G61600
AT1G19210 AT5G63400
AT1G19210 AT5G64310
AT1G19210 AT5G64350
AT1G19210 AT5G65220
AT1G19210 AT5G65300
AT1G19210 AT5G65660
AT1G19210 AT5G65670
AT1G19210 AT5G65730
AT1G19210 AT5G66040
AT1G19210 AT5G67300
AT1G19210 AT5G67420
AT1G19210 AT1G01180
AT1G19210 AT1G01470
AT1G19210 AT1G01610
AT1G19210 AT1G01720
AT1G19210 AT1G01820
AT1G19210 AT1G02305
AT1G19210 AT1G02400
AT1G19210 AT1G02780
AT1G19210 AT1G02930
AT1G19210 AT1G03090
AT1G19210 AT1G03130
AT1G19210 AT1G03600
AT1G19210 AT1G03680
AT1G19210 AT1G03870
AT1G19210 AT1G03900
AT1G19210 AT1G04040
AT1G19210 AT1G04250
AT1G19210 AT1G04270
AT1G19210 AT1G04280
AT1G19210 AT1G04480
AT1G19210 AT1G05810
AT1G19210 AT1G05850
AT1G19210 AT1G06040
AT1G19210 AT1G06570
AT1G19210 AT1G06680
AT1G19210 AT1G07140
AT1G19210 AT1G07920
AT1G19210 AT1G08480
AT1G19210 AT1G09070
AT1G19210 AT1G09210
AT1G19210 AT1G10670
AT1G19210 AT1G10865
AT1G19210 AT1G11260
AT1G19210 AT1G11650
AT1G19210 AT1G12110
AT1G19210 AT1G12440
AT1G19210 AT1G12810
AT1G19210 AT1G13110
AT1G19210 AT1G13930
AT1G19210 AT1G14200
AT1G19210 AT1G14450
AT1G19210 AT1G15400
AT1G19210 AT1G15500
AT1G19210 AT1G15670
AT1G19210 AT1G15690
AT1G19210 AT1G15950
AT1G19210 AT1G16810
AT1G19210 AT1G17290
AT1G19210 AT1G17840
AT1G19210 AT1G17880
AT1G19210 AT1G18210
AT1G19210 AT1G18300
AT1G19210 AT1G18740
AT1G19210 AT1G18810
AT1G19210 AT1G19000
AT1G19210 AT1G19210
AT1G19210 AT1G19770
AT1G19210 AT1G19910
AT1G19210 AT1G20330
AT1G19210 AT1G20340
AT1G19210 AT1G20440
AT1G19210 AT1G20450
AT1G19210 AT1G20620
AT1G19210 AT1G20823
AT1G19210 AT1G21010
AT1G19210 AT1G21326
AT1G19210 AT1G21680
AT1G19210 AT1G21770
AT1G19210 AT1G21910
AT1G19210 AT1G22300
AT1G19210 AT1G22530
AT1G19210 AT1G22890
AT1G19210 AT1G23040
AT1G19210 AT1G23390
AT1G19210 AT1G23490
AT1G19210 AT1G23710
AT1G19210 AT1G25275
AT1G19210 AT1G25400
AT1G19210 AT1G25550
AT1G19210 AT1G25560
AT1G19210 AT1G26800
AT1G19210 AT1G26880
AT1G19210 AT1G27020
AT1G19210 AT1G27100
AT1G19210 AT1G27130
AT1G19210 AT1G27310
AT1G19210 AT1G27330
AT1G19210 AT1G29670
AT1G19210 AT1G29930
AT1G19210 AT1G30360
AT1G19210 AT1G30720
AT1G19210 AT1G30730
AT1G19210 AT1G32460
AT1G19210 AT1G32790
AT1G19210 AT1G32928
AT1G19210 AT1G33590
AT1G19210 AT1G33600
AT1G19210 AT1G35140
AT1G19210 AT1G35160
AT1G19210 AT1G35580
AT1G19210 AT1G36060
AT1G19210 AT1G36980
AT1G19210 AT1G37130
AT1G19210 AT1G42970
AT1G19210 AT1G43700
AT1G19210 AT1G44575
AT1G19210 AT1G47128
AT1G19210 AT1G49140
AT1G19210 AT1G51400
AT1G19210 AT1G51500
AT1G19210 AT1G53560
AT1G19210 AT1G53580
AT1G19210 AT1G53910
AT1G19210 AT1G54740
AT1G19210 AT1G56200
AT1G19210 AT1G56220
AT1G19210 AT1G56340
AT1G19210 AT1G56580
AT1G19210 AT1G56700
AT1G19210 AT1G57660
AT1G19210 AT1G57720
AT1G19210 AT1G61740
AT1G19210 AT1G61780
AT1G19210 AT1G61790
AT1G19210 AT1G61890
AT1G19210 AT1G62480
AT1G19210 AT1G62660
AT1G19210 AT1G63980
AT1G19210 AT1G64710
AT1G19210 AT1G65820
AT1G19210 AT1G65845
AT1G19210 AT1G65960
AT1G19210 AT1G65980
AT1G19210 AT1G66200
AT1G19210 AT1G66410
AT1G19210 AT1G67730
AT1G19210 AT1G67740
AT1G19210 AT1G68440
AT1G19210 AT1G68530
AT1G19210 AT1G68840
AT1G19210 AT1G69252
AT1G19210 AT1G69530
AT1G19210 AT1G69760
AT1G19210 AT1G69840
AT1G19210 AT1G69900
AT1G19210 AT1G71950
AT1G19210 AT1G72150
AT1G19210 AT1G72520
AT1G19210 AT1G73260
AT1G19210 AT1G73540
AT1G19210 AT1G74060
AT1G19210 AT1G74470
AT1G19210 AT1G74790
AT1G19210 AT1G74930
AT1G19210 AT1G75220
AT1G19210 AT1G75350
AT1G19210 AT1G75440
AT1G19210 AT1G76160
AT1G19210 AT1G76360
AT1G19210 AT1G76490
AT1G19210 AT1G76990
AT1G19210 AT1G77210
AT1G19210 AT1G77510
AT1G19210 AT1G77710
AT1G19210 AT1G77940
AT1G19210 AT1G78020
AT1G19210 AT1G78040
AT1G19210 AT1G78850
AT1G19210 AT1G78900
AT1G19210 AT1G79040
AT1G19210 AT1G80180
AT1G19210 AT1G80380
AT1G19210 AT1G80440
AT1G19210 AT1G80840
AT1G19210 AT2G01670
AT1G19210 AT2G01850
AT1G19210 AT2G02760
AT1G19210 AT2G02950
AT1G19210 AT2G03680
AT1G19210 AT2G05070
AT1G19210 AT2G05380
AT1G19210 AT2G05520
AT1G19210 AT2G05540
AT1G19210 AT2G06850
AT1G19210 AT2G13360
AT1G19210 AT2G14910
AT1G19210 AT2G15050
AT1G19210 AT2G15090
