tf.at_id target.at_id
AT2G23340 AT2G29450
AT2G23340 AT2G30520
AT2G23340 AT2G30860
AT2G23340 AT2G30950
AT2G23340 AT2G31360
AT2G23340 AT2G31570
AT2G23340 AT2G33220
AT2G23340 AT2G34250
AT2G23340 AT2G34420
AT2G23340 AT2G34810
AT2G23340 AT2G34860
AT2G23340 AT2G35635
AT2G23340 AT2G36060
AT2G23340 AT2G36320
AT2G23340 AT2G36460
AT2G23340 AT2G36830
AT2G23340 AT2G37110
AT2G23340 AT2G37170
AT2G23340 AT2G39730
AT2G23340 AT2G39770
AT2G23340 AT2G40000
AT2G23340 AT2G42600
AT2G23340 AT2G43460
AT2G23340 AT2G43970
AT2G23340 AT2G44060
AT2G23340 AT2G45170
AT2G23340 AT2G45180
AT2G23340 AT2G46330
AT2G23340 AT2G47170
AT2G23340 AT2G47610
AT2G23340 AT3G01120
AT2G23340 AT3G01520
AT2G23340 AT3G01740
AT2G23340 AT3G03100
AT2G23340 AT3G03870
AT2G23340 AT3G03990
AT2G23340 AT3G04120
AT2G23340 AT3G05560
AT2G23340 AT3G05590
AT2G23340 AT3G07230
AT2G23340 AT3G07760
AT2G23340 AT3G08940
AT2G23340 AT3G09440
AT2G23340 AT3G09840
AT2G23340 AT3G09980
AT2G23340 AT3G10930
AT2G23340 AT3G11700
AT2G23340 AT3G13410
AT2G23340 AT3G13750
AT2G23340 AT3G14310
AT2G23340 AT3G14430
AT2G23340 AT3G15190
AT2G23340 AT3G15730
AT2G23340 AT3G16240
AT2G23340 AT3G16400
AT2G23340 AT3G16640
AT2G23340 AT3G17210
AT2G23340 AT3G17390
AT2G23340 AT3G20390
AT2G23340 AT3G23490
AT2G23340 AT3G23920
AT2G23340 AT3G24770
AT2G23340 AT3G26520
AT2G23340 AT3G27690
AT2G23340 AT3G29240
AT2G23340 AT3G30390
AT2G23340 AT3G41768
AT2G23340 AT3G44110
AT2G23340 AT3G46430
AT2G23340 AT3G47620
AT2G23340 AT3G48360
AT2G23340 AT3G48690
AT2G23340 AT3G48990
AT2G23340 AT3G50360
AT2G23340 AT3G51600
AT2G23340 AT3G52590
AT2G23340 AT3G52800
AT2G23340 AT3G52880
AT2G23340 AT3G53420
AT2G23340 AT3G53990
AT2G23340 AT3G55430
AT2G23340 AT3G55440
AT2G23340 AT3G56620
AT2G23340 AT3G58640
AT2G23340 AT3G59940
AT2G23340 AT3G60245
AT2G23340 AT3G60600
AT2G23340 AT3G60750
AT2G23340 AT3G61470
AT2G23340 AT3G61890
AT2G23340 AT3G62030
AT2G23340 AT3G62560
AT2G23340 AT3G63140
AT2G23340 AT3G63410
AT2G23340 AT3G63520
AT2G23340 AT4G00430
AT2G23340 AT4G01050
AT2G23340 AT4G01850
AT2G23340 AT4G01940
AT2G23340 AT4G02280
AT2G23340 AT4G02370
AT2G23340 AT4G02770
AT2G23340 AT4G03420
AT2G23340 AT4G03520
AT2G23340 AT4G05010
AT2G23340 AT4G05070
AT2G23340 AT4G08920
AT2G23340 AT4G09030
AT2G23340 AT4G09320
AT2G23340 AT4G09650
AT2G23340 AT4G11570
AT2G23340 AT4G13615
AT2G23340 AT4G13940
AT2G23340 AT4G15470
AT2G23340 AT4G15560
AT2G23340 AT4G16830
AT2G23340 AT4G16980
AT2G23340 AT4G17170
AT2G23340 AT4G17340
AT2G23340 AT4G17730
AT2G23340 AT4G18280
AT2G23340 AT4G19170
AT2G23340 AT4G21960
AT2G23340 AT4G24690
AT2G23340 AT4G24770
AT2G23340 AT4G24990
AT2G23340 AT4G25080
AT2G23340 AT4G25100
AT2G23340 AT4G27440
AT2G23340 AT4G27740
AT2G23340 AT4G27800
AT2G23340 AT4G27960
AT2G23340 AT4G29160
AT2G23340 AT4G29390
AT2G23340 AT4G29905
AT2G23340 AT4G30270
AT2G23340 AT4G30530
AT2G23340 AT4G30960
AT2G23340 AT4G31985
AT2G23340 AT4G32060
AT2G23340 AT4G33640
