tf.at_id target.at_id
AT1G19210 AT3G50685
AT1G19210 AT3G50820
AT1G19210 AT3G50950
AT1G19210 AT3G51890
AT1G19210 AT3G52150
AT1G19210 AT3G52590
AT1G19210 AT3G52800
AT1G19210 AT3G52880
AT1G19210 AT3G52930
AT1G19210 AT3G53280
AT1G19210 AT3G53420
AT1G19210 AT3G53460
AT1G19210 AT3G53990
AT1G19210 AT3G54050
AT1G19210 AT3G55410
AT1G19210 AT3G55430
AT1G19210 AT3G55440
AT1G19210 AT3G55470
AT1G19210 AT3G55980
AT1G19210 AT3G56090
AT1G19210 AT3G56360
AT1G19210 AT3G56490
AT1G19210 AT3G56710
AT1G19210 AT3G56880
AT1G19210 AT3G57280
AT1G19210 AT3G57450
AT1G19210 AT3G57520
AT1G19210 AT3G57530
AT1G19210 AT3G58680
AT1G19210 AT3G60245
AT1G19210 AT3G60300
AT1G19210 AT3G60750
AT1G19210 AT3G61200
AT1G19210 AT3G61260
AT1G19210 AT3G61470
AT1G19210 AT3G61640
AT1G19210 AT3G61870
AT1G19210 AT3G63140
AT1G19210 AT3G63160
AT1G19210 AT3G63490
AT1G19210 AT3G63520
AT1G19210 AT3G63540
AT1G19210 AT4G00300
AT1G19210 AT4G00430
AT1G19210 AT4G00895
AT1G19210 AT4G01050
AT1G19210 AT4G01850
AT1G19210 AT4G01870
AT1G19210 AT4G02380
AT1G19210 AT4G02450
AT1G19210 AT4G02510
AT1G19210 AT4G02520
AT1G19210 AT4G02770
AT1G19210 AT4G02920
AT1G19210 AT4G03430
AT1G19210 AT4G03520
AT1G19210 AT4G04692
AT1G19210 AT4G06746
AT1G19210 AT4G08280
AT1G19210 AT4G09010
AT1G19210 AT4G09320
AT1G19210 AT4G09650
AT1G19210 AT4G11280
AT1G19210 AT4G11570
AT1G19210 AT4G12800
AT1G19210 AT4G13180
AT1G19210 AT4G13340
AT1G19210 AT4G13615
AT1G19210 AT4G15000
AT1G19210 AT4G15470
AT1G19210 AT4G15530
AT1G19210 AT4G15560
AT1G19210 AT4G15802
AT1G19210 AT4G16190
AT1G19210 AT4G16520
AT1G19210 AT4G16720
AT1G19210 AT4G17170
AT1G19210 AT4G17340
AT1G19210 AT4G17490
AT1G19210 AT4G17500
AT1G19210 AT4G17615
AT1G19210 AT4G18950
AT1G19210 AT4G19170
AT1G19210 AT4G20150
AT1G19210 AT4G20260
AT1G19210 AT4G20360
AT1G19210 AT4G20860
AT1G19210 AT4G21210
AT1G19210 AT4G21570
AT1G19210 AT4G22220
AT1G19210 AT4G22240
AT1G19210 AT4G22780
AT1G19210 AT4G23600
AT1G19210 AT4G24280
AT1G19210 AT4G24370
AT1G19210 AT4G24440
AT1G19210 AT4G24570
AT1G19210 AT4G24690
AT1G19210 AT4G24770
AT1G19210 AT4G24930
AT1G19210 AT4G24960
AT1G19210 AT4G25030
AT1G19210 AT4G25050
AT1G19210 AT4G25080
