tf.at_id target.at_id
AT3G50260 AT1G01320
AT3G50260 AT1G01470
AT3G50260 AT1G01550
AT3G50260 AT1G01820
AT3G50260 AT1G02140
AT3G50260 AT1G02780
AT3G50260 AT1G02930
AT3G50260 AT1G03130
AT3G50260 AT1G03220
AT3G50260 AT1G03600
AT3G50260 AT1G04270
AT3G50260 AT1G04480
AT3G50260 AT1G05010
AT3G50260 AT1G05135
AT3G50260 AT1G05340
AT3G50260 AT1G05850
AT3G50260 AT1G06040
AT3G50260 AT1G06680
AT3G50260 AT1G07000
AT3G50260 AT1G07135
AT3G50260 AT1G08110
AT3G50260 AT1G08480
AT3G50260 AT1G09070
AT3G50260 AT1G09130
AT3G50260 AT1G09310
AT3G50260 AT1G10960
AT3G50260 AT1G11260
AT3G50260 AT1G11650
AT3G50260 AT1G11840
AT3G50260 AT1G12440
AT3G50260 AT1G13110
AT3G50260 AT1G13260
AT3G50260 AT1G13390
AT3G50260 AT1G13930
AT3G50260 AT1G14150
AT3G50260 AT1G14200
AT3G50260 AT1G14400
AT3G50260 AT1G14450
AT3G50260 AT1G15400
AT3G50260 AT1G15500
AT3G50260 AT1G15690
AT3G50260 AT1G16720
AT3G50260 AT1G16810
AT3G50260 AT1G17290
AT3G50260 AT1G17880
AT3G50260 AT1G18080
AT3G50260 AT1G18210
AT3G50260 AT1G18740
AT3G50260 AT1G19000
AT3G50260 AT1G19380
AT3G50260 AT1G19570
AT3G50260 AT1G19670
AT3G50260 AT1G19770
AT3G50260 AT1G19910
AT3G50260 AT1G19960
AT3G50260 AT1G20340
AT3G50260 AT1G20440
AT3G50260 AT1G20450
AT3G50260 AT1G20510
AT3G50260 AT1G20620
AT3G50260 AT1G20823
AT3G50260 AT1G21130
AT3G50260 AT1G21500
AT3G50260 AT1G21680
AT3G50260 AT1G21770
AT3G50260 AT1G22190
AT3G50260 AT1G22530
AT3G50260 AT1G22840
AT3G50260 AT1G23390
AT3G50260 AT1G23490
AT3G50260 AT1G23710
AT3G50260 AT1G23740
AT3G50260 AT1G24147
AT3G50260 AT1G25275
AT3G50260 AT1G25400
AT3G50260 AT1G25560
AT3G50260 AT1G26630
AT3G50260 AT1G26880
AT3G50260 AT1G27020
AT3G50260 AT1G27100
AT3G50260 AT1G27130
AT3G50260 AT1G27310
AT3G50260 AT1G27450
AT3G50260 AT1G27730
AT3G50260 AT1G27970
AT3G50260 AT1G28140
AT3G50260 AT1G31170
AT3G50260 AT1G31580
AT3G50260 AT1G32070
AT3G50260 AT1G32460
AT3G50260 AT1G32640
AT3G50260 AT1G32928
AT3G50260 AT1G33120
AT3G50260 AT1G34000
AT3G50260 AT1G35680
AT3G50260 AT1G37130
AT3G50260 AT1G42970
AT3G50260 AT1G43560
AT3G50260 AT1G47128
AT3G50260 AT1G48030
AT3G50260 AT1G49032
AT3G50260 AT1G49140
AT3G50260 AT1G50250
AT3G50260 AT1G50320
AT3G50260 AT1G50480
AT3G50260 AT1G52870
AT3G50260 AT1G53170
AT3G50260 AT1G53210
AT3G50260 AT1G53240
AT3G50260 AT1G53560
AT3G50260 AT1G53670
AT3G50260 AT1G54500
AT3G50260 AT1G55450
AT3G50260 AT1G55850
AT3G50260 AT1G56200
AT3G50260 AT1G57660
AT3G50260 AT1G59900
AT3G50260 AT1G62180
AT3G50260 AT1G62380
AT3G50260 AT1G64710
AT3G50260 AT1G64720
AT3G50260 AT1G65930
AT3G50260 AT1G65960
AT3G50260 AT1G65980
AT3G50260 AT1G66100
AT3G50260 AT1G66240
AT3G50260 AT1G66410
AT3G50260 AT1G66970
AT3G50260 AT1G67090
AT3G50260 AT1G67280
AT3G50260 AT1G67350
AT3G50260 AT1G67700
AT3G50260 AT1G67740
AT3G50260 AT1G67920
AT3G50260 AT1G68010
AT3G50260 AT1G68440
AT3G50260 AT1G68520
AT3G50260 AT1G68840
AT3G50260 AT1G69252
AT3G50260 AT1G69530
AT3G50260 AT1G70410
AT3G50260 AT1G71030
AT3G50260 AT1G71480
AT3G50260 AT1G71500
AT3G50260 AT1G71697
AT3G50260 AT1G71950
AT3G50260 AT1G72150
AT3G50260 AT1G72430
AT3G50260 AT1G72450
AT3G50260 AT1G73030
AT3G50260 AT1G73500
AT3G50260 AT1G73540
AT3G50260 AT1G73655
AT3G50260 AT1G74470
AT3G50260 AT1G74730
AT3G50260 AT1G74930
AT3G50260 AT1G74970
AT3G50260 AT1G75350
AT3G50260 AT1G75380
AT3G50260 AT1G75460
AT3G50260 AT1G75630
AT3G50260 AT1G75860
AT3G50260 AT1G76080
AT3G50260 AT1G76100
AT3G50260 AT1G76180
AT3G50260 AT1G76200
AT3G50260 AT1G76490
AT3G50260 AT1G76600
AT3G50260 AT1G76680
AT3G50260 AT1G76960
AT3G50260 AT1G76990
AT3G50260 AT1G77710
AT3G50260 AT1G77940
AT3G50260 AT1G78020
AT3G50260 AT1G78040
AT3G50260 AT1G78630
AT3G50260 AT1G78830
AT3G50260 AT1G78850
AT3G50260 AT1G78900
AT3G50260 AT1G79040
AT3G50260 AT1G79850
AT3G50260 AT1G80180
AT3G50260 AT1G80380
AT3G50260 AT1G80440
AT3G50260 AT1G80840
AT3G50260 AT2G01110
AT3G50260 AT2G01250
AT3G50260 AT2G01850
AT3G50260 AT2G03680
AT3G50260 AT2G04520
AT3G50260 AT2G04900
AT3G50260 AT2G05070
AT3G50260 AT2G05380
AT3G50260 AT2G05520
AT3G50260 AT2G05620
AT3G50260 AT2G13360
AT3G50260 AT2G14878
AT3G50260 AT2G14910
AT3G50260 AT2G15050
AT3G50260 AT2G15580
AT3G50260 AT2G15620
AT3G50260 AT2G15960
AT3G50260 AT2G15970
AT3G50260 AT2G16600
AT3G50260 AT2G17390
AT3G50260 AT2G17840
AT3G50260 AT2G18020
AT3G50260 AT2G19310
AT3G50260 AT2G19760
AT3G50260 AT2G20230
AT3G50260 AT2G20260
AT3G50260 AT2G20630
AT3G50260 AT2G20670
AT3G50260 AT2G20890
AT3G50260 AT2G20920
AT3G50260 AT2G21290
AT3G50260 AT2G21330
AT3G50260 AT2G21580
AT3G50260 AT2G21660
AT3G50260 AT2G21870
AT3G50260 AT2G21970
AT3G50260 AT2G22500
AT3G50260 AT2G23120
AT3G50260 AT2G23320
AT3G50260 AT2G23600
AT3G50260 AT2G24790
AT3G50260 AT2G25210
AT3G50260 AT2G26080
AT3G50260 AT2G26240
AT3G50260 AT2G26250
AT3G50260 AT2G26560
AT3G50260 AT2G26580
AT3G50260 AT2G26670
AT3G50260 AT2G26740
AT3G50260 AT2G27030
AT3G50260 AT2G27310
AT3G50260 AT2G27720
AT3G50260 AT2G27830
AT3G50260 AT2G27860
AT3G50260 AT2G28900
AT3G50260 AT2G29450
AT3G50260 AT2G29670
AT3G50260 AT2G30520
AT3G50260 AT2G30570
AT3G50260 AT2G30860
AT3G50260 AT2G30870
AT3G50260 AT2G30930
AT3G50260 AT2G31490
AT3G50260 AT2G31945
AT3G50260 AT2G33220
AT3G50260 AT2G33370
AT3G50260 AT2G33830
AT3G50260 AT2G34250
AT3G50260 AT2G34420
AT3G50260 AT2G34585
AT3G50260 AT2G34860
AT3G50260 AT2G35830
AT3G50260 AT2G36060
AT3G50260 AT2G36220
AT3G50260 AT2G36320
AT3G50260 AT2G36460
AT3G50260 AT2G37110
AT3G50260 AT2G37190
AT3G50260 AT2G37220
AT3G50260 AT2G37480
AT3G50260 AT2G38140
AT3G50260 AT2G38170
AT3G50260 AT2G38230
AT3G50260 AT2G39010
AT3G50260 AT2G39460
AT3G50260 AT2G39570
AT3G50260 AT2G39730
AT3G50260 AT2G40000
AT3G50260 AT2G40060
AT3G50260 AT2G40765
AT3G50260 AT2G40880
AT3G50260 AT2G41090
AT3G50260 AT2G41430
AT3G50260 AT2G42210
AT3G50260 AT2G42590
AT3G50260 AT2G42600
AT3G50260 AT2G43090
AT3G50260 AT2G43460
AT3G50260 AT2G43710
AT3G50260 AT2G43970
AT3G50260 AT2G44060
AT3G50260 AT2G44490
