GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G01410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G01420	1	0.313511096893797	1	0.408011189722922	1	1	1	1	1	1
AT1G01430	1	1	0.682460573432941	0.0233447826561444	0.364982586876628	1	1	1	1	1
AT1G01440	0.0059621260620833	1	0.226240270530743	0.418819394519561	0.290549983603	0.28608183563826	1	1	0.835980942017176	0.823120310093244
AT1G01448	0.218755294806588	0.320446308174011	1	1	0.113919506814345	0.026870540143474	1	1	0.590415376086825	1
AT1G01450	1	0.903114774045259	1	1	1	1	1	1	1	0.910639955429375
AT1G01453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G01460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G01470	1	0.934297945100609	0.343587691488003	0.676078417174086	0.837964174899891	0.134799620778398	0.111897486834383	0.215303549953494	0.839483301434487	1
AT1G01471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G01480	1	1	1	1	1	1	1	0.320106230214913	1	1
AT1G01490	0.00377481399343548	1	0.422607341766302	0.669723881035037	0.121436236743283	1	0.970429756218516	0.496080955631918	1	1
AT1G01500	0.215540809046479	0.02432396165778	0.421873490043826	0.0931541578018777	0.95882408608732	0.682428809884964	1	0.825346017714815	1	1
AT1G01510	0.00366978908077445	0.0298930594429349	0.337069226814333	0.00660206118388814	0.0980601743579071	0.024630783313768	1	1	0.732101076509504	0.417190501037695
AT1G01520	1	0.222333054877822	1	0.484301135217766	1	1	1	1	1	1
AT1G01530	1	0.837358734231996	1	1	0.997262919835889	1	1	1	1	1
AT1G01540	0.268006111687426	1	1	1	0.527343819137446	0.292411761446386	0.584901735276589	0.649634747265332	0.274955606118808	1
AT1G01550	0.0173395120926997	1	0.428159476605775	1	0.948843935383363	0.336619625371044	0.478097676809972	0.712287946130129	0.720464226008609	1
AT1G01560	0.0567726018771345	1	1	1	1	0.573087936952936	1	1	1	1
AT1G01570	0.572300563705878	0.532414308047517	1	1	1	0.00411126614341999	1	0.779056531968991	0.456678774328451	0.911565750685961
AT1G01580	1	0.673709259725668	0.0460564550774166	0.589033307224774	0.523110857842604	1	1	1	1	1
AT1G01590	1	1	0.97199629752918	1	0.441635137616158	1	0.893386878291625	0.443561456321356	1	1
AT1G01600	0.630369687349598	0.476907217859235	1	1	1	0.68554003349346	1	1	0.812645679881916	0.487318643704427
AT1G01610	0.0303919320127107	0.433593642755348	1	0.0384122743861219	1	0.766836047868562	1	1	0.244500975888331	0.50003391504007
AT1G01620	0.468685028143326	1	1	1	0.619682773185428	0.198173280713164	1	1	0.274259566040191	1
AT1G01630	0.0334883625616329	0.189856144381062	0.39415406520713	0.00940664409670286	0.857927089952257	1	1	1	1	0.794114985911289
AT1G01640	0.817440364874463	1	0.603062537067519	1	0.87109220690586	0.387693829936569	0.197534513466643	0.820184511694819	1	1
AT1G01650	0.0624090006442911	1	0.214926184408093	0.657533270448972	0.688178456302475	0.0322908211289583	1	0.0955742606092895	0.612103607088856	1
AT1G01660	0.152623593423637	0.500415699623449	0.495551436307671	0.204159934717967	0.207817107532777	0.198490128939962	1	1	0.693573866693515	1
AT1G01670	0.0780694933222266	0.526866550088892	0.256957068766401	0.872654970775695	0.0918753318001388	0.0532657220655807	1	0.674308179131711	1	1
AT1G01680	0.00341057031265442	1	1	1	1	0.811360095426557	1	0.806416012851829	1	1
AT1G01690	0.018969333759126	0.120720981642993	0.404933106203163	0.351583696238363	0.341289455172434	0.123829029310809	1	1	1	1
AT1G01695	0.645264419430243	1	1	0.623451855656235	0.639467630094692	0.951933057849765	1	1	1	1
AT1G01700	0.86786575356919	0.383762786276245	1	0.481659854277803	1	1	1	1	1	0.434289293571739
AT1G01710	0.0643968983378108	0.78588932327668	0.0329954474884195	0.174537528611757	0.145778412913118	0.288876187254065	1	0.0130813335715901	1	1
AT1G01720	0.0131427146409001	0.875495485426197	0.42665255542202	0.0697827970368414	1	0.628574905112276	1	1	1	1
AT1G01725	0.193246222306222	1	0.979290389180212	1	0.0644251551461331	0.385026002764518	0.687062040185032	0.287187917918418	1	1
AT1G01730	0.0718006710110857	1	0.712131105642445	0.0703688748582638	0.458686202449725	0.1760950432169	1	1	1	1
AT1G01740	0.0074522924561976	0.223202765862098	0.686741050515843	0.0620066122990892	0.703226309519589	1	1	1	1	1
AT1G01750	1	0.744049117843509	1	1	1	1	1	1	1	0.950853748934906
AT1G01760	0.00837693408879435	0.467422624185695	0.670076800425515	0.300922699577721	0.247860754405153	0.0385959511701104	0.97696216055669	1	1	0.751402047991455
AT1G01770	0.0789387751738228	0.128352282600278	0.144467580951663	0.68918682940042	0.0166905813866677	0.00497488587513815	1	1	0.853427816125809	1
AT1G01780	0.00217244088403984	0.103396680462147	0.1825132666601	1	0.0165669517618381	0.158140244922209	1	1	1	0.184911720169282
AT1G01790	1	0.0430793897394746	0.0603802837106511	0.938247736628011	0.0444017261657996	0.724301612502861	0.934240677018611	1	0.156917781192394	1
AT1G01800	0.0016137529850597	0.427477427706139	0.306317042279517	0.020768082053201	0.126882776797627	0.154586279882867	1	0.0866966076856279	1	1
AT1G01810	1	0.313299161971397	1	1	1	0.999978477594336	0.611883854663843	1	1	1
AT1G01820	0.000122948601017097	1	0.440644420022875	0.0778677614303016	0.355085958358815	0.135329483376966	1	1	1	1
AT1G01830	0.457523955811677	0.109567483480153	0.415510295913112	0.290104374230202	1	1	1	1	1	1
AT1G01840	1	0.0251944777417809	1	0.962489846821159	0.595750642610744	0.0123743982504675	0.639433618330172	0.252711714462444	1	0.732921831462856
AT1G01860	0.923484520655661	0.0091414046812482	0.539421777024355	0.213844240620246	0.182386096507687	0.324870999895881	1	1	1	1
AT1G01880	0.363405453988606	0.25704275581774	1	0.439520102207715	0.263209496375811	1	1	1	1	0.528280206060615
AT1G01900	1	0.441459724946578	1	1	1	0.960547076952993	1	1	0.824554411843853	0.147552316951797
AT1G01910	1.66336396008537e-05	0.00158809326987173	0.239298636236093	0.00197283309467566	0.00131969358636075	0.000960050206829134	1	1	0.919138697673517	0.865532597851026
AT1G01920	0.0560750895016465	0.0924627348511535	1	0.0585741061316684	0.182413119995676	0.188229709266195	1	1	1	0.753862586511258
AT1G01930	7.046453982197e-06	0.00307413283637991	0.0944353900547195	0.549368294188642	0.00569330153260426	0.019526542243288	1	0.702419768442016	1	0.385286747627323
AT1G01940	0.00461897433523974	0.156051762550873	0.848141633859637	0.616267803797239	1	0.583213491006165	0.233743534291384	1	1	0.735114589064308
AT1G01950	0.109475180085582	1	1	1	1	0.213624848875842	0.885958491418487	0.64670247880831	1	1
AT1G01960	0.0283282990962333	0.0636862767615723	0.0849596357898097	0.0368952167814779	0.177270055508696	0.151973348378178	1	1	0.144027600229867	0.863498715477971
AT1G01970	1	0.106064287698573	1	0.468212009187526	1	1	1	1	1	1
AT1G01980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G01990	0.417514225947033	0.365282665819239	0.578892323722178	0.0245001365222303	0.381472243272814	1	1	1	1	1
AT1G02000	0.0063334667977486	0.597873369518151	0.361804854489872	0.0432574988627657	0.173232001102369	1	0.457565285519658	0.470159750723642	0.865165281859697	1
AT1G02010	0.662399579188612	0.13357753057491	0.437188228311941	0.280639021449484	0.0664907747781941	1	1	1	1	1
AT1G02020	0.723008056388658	0.11344026058154	1	0.0862660195240206	0.603450335062	0.662155948346774	1	1	1	0.398226151419814
AT1G02030	1	0.574112013160223	0.943304994776535	1	0.7613846881727	1	1	1	1	1
AT1G02040	1	1	1	1	1	1	1	0.046932596994164	1	1
AT1G02050	0.111081736984429	0.798425882482399	1	0.0186411193664172	1	0.924576483829597	1	1	1	0.403349768454269
AT1G02060	0.550293299258007	0.182745239858623	1	0.127949918659071	0.694482425278655	0.991711887270029	1	1	1	0.480173496426319
AT1G02065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02070	1	1	0.783215514861717	1	1	1	1	1	1	1
AT1G02074	1	1	1	1	0.966876387383949	1	1	1	1	1
AT1G02080	0.0721726497537147	0.257653214304572	0.108846710906941	0.179072994995417	0.163582276068476	0.306588793115746	1	1	0.484132002959886	1
AT1G02090	0.00418725415666412	0.007125271711681	1	0.0021771907932349	0.993091134125552	0.0195746026535605	0.168518292667759	0.268929407922258	1	0.840540535475022
AT1G02100	0.0854015945936076	1	1	0.524028308658246	0.479299451274827	0.209474426648951	0.233197622348441	0.742806873393951	0.618235301707784	0.871547291713333
AT1G02110	0.0675297592492646	0.166845582966625	0.651966110503512	0.608744880027392	0.0498233624956235	0.668014242809529	1	1	0.118959292656559	0.139842976587415
AT1G02120	0.00364050047962939	0.286740972621982	0.0433718830057734	0.000538113699931297	0.0980241978280547	0.592661021859763	1	1	1	1
AT1G02130	0.21863571736059	0.287933835756867	0.107288513897878	0.128477810945182	0.000597070811756404	0.138542890527844	1	0.99662706148032	1	0.402826008940553
AT1G02136	1	1	1	1	1	1	1	0.55785460734066	1	1
AT1G02140	0.0150003149626457	0.0116422715199794	0.827968984353454	0.0164036950949298	1	0.228975204124039	0.412163718269902	0.947092414214852	1	0.53188430724108
AT1G02145	0.112731220824533	0.0476265875394569	0.462165919557464	0.000802578993936627	0.00610467541081248	0.0437921216051561	0.987641127291261	0.619079902926041	1	1
AT1G02150	0.637487002648411	0.0329777974419337	1	0.164433165515372	0.644320752298776	0.370947097141042	1	1	1	0.563209100798366
AT1G02160	0.0336759261286743	0.490528829696917	0.681430270971	0.0166707819262471	0.246685659612594	0.0269078923322128	0.23774683060345	0.449448091533884	1	0.745275883519098
AT1G02170	0.0471309253689936	1	0.404232793010036	1	0.743753728253679	0.460671367018723	0.285122819462434	0.551183159933436	0.411370481613802	0.995064117020553
AT1G02180	1	0.110858565713074	0.331720624598531	1	0.830092028152146	0.125015674009343	1	0.182409309710379	1	0.580034111630016
AT1G02190	0.10586986971668	1	0.611583644458153	1	1	0.417058671930073	1	1	0.945069300391531	1
AT1G02205	1	0.894960976279748	1	0.145308642661255	1	0.950663137622353	1	1	0.408403933420625	0.882924212243782
AT1G02210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02220	0.000347874638348936	0.903654938575196	0.599293039452672	1	1	1	1	1	1	1
AT1G02228	1	0.761193777115114	1	1	1	1	1	1	1	1
AT1G02230	0.0403334779349215	0.696516105221087	1	0.836075778144218	1	0.986369034161008	1	1	1	1
AT1G02250	0.907274670258324	1	1	0.935524984972291	0.811761856465449	1	1	1	1	0.805021005244423
AT1G02260	0.0402931389603908	1	0.167549858478165	0.550518767391704	0.0763715629612029	0.25969235458029	1	0.979848398266134	1	1
AT1G02270	0.0236011220021364	0.505883408690245	0.251891031055855	1	1	0.156450437247456	0.333758188144575	0.113698746818632	0.819891640492941	0.891623912586234
AT1G02280	0.538964350432847	0.0460494421636012	1	0.76971600136342	1	0.637469596773951	1	1	1	0.228998233248334
AT1G02290	0.384012778647184	0.142082027788585	1	0.228987352299973	0.00915726994919438	0.677220913604022	1	1	1	1
AT1G02300	0.358185605949554	1	1	1	0.137295041041802	0.254609777932907	1	0.871439863691758	1	1
AT1G02305	0.136175497203455	1	0.545958509216713	0.715283841591874	0.0372297658113066	0.402966797801566	1	0.594664367945486	1	1
AT1G02310	1	1	1	1	1	1	1	0.371012221267352	1	1
AT1G02320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02330	0.0751483605742673	0.552632081688561	0.870300955144992	0.282511221100779	0.0259425857922316	0.0961828344818597	1	1	1	1
AT1G02335	1	0.568172195805788	0.242320023373737	0.962488373490243	1	1	1	0.969848472816029	0.121952241342405	0.553498917709917
AT1G02340	1	1	1	1	0.169660773632901	1	1	1	1	1
AT1G02350	1	1	1	1	0.0459038032930386	1	1	1	1	1
AT1G02360	0.0793280266069909	1	1	1	0.756316989541389	0.713076838400927	0.998129284390146	1	1	1
AT1G02370	0.436417810445283	0.0823172450766178	1	0.437396598696346	1	1	1	1	1	0.941107995713018
AT1G02380	0.542440879937242	1	1	1	0.807525320602381	0.0524197673981313	0.590131059556365	1	0.781780778358259	1
AT1G02390	0.0707372052757151	1	0.490842075136253	1	1	0.151118114721789	1	0.531495301425481	1	1
AT1G02391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02400	0.64931398213662	1	1	1	1	0.986598753073678	0.99674954391637	0.368768908411515	0.980632498718599	1
AT1G02405	0.831918934553792	1	1	1	1	0.889507596640333	0.995832446050291	0.375538382366663	0.993946639668533	1
AT1G02410	0.103922229866139	0.663070983220853	0.163144402836129	0.777597293340804	0.0189564735221332	0.495901667491027	0.70573209830623	0.30181894354969	1	0.975089284231044
AT1G02420	1	0.165849893689785	1	0.148324322839272	1	1	1	1	1	1
AT1G02430	0.974848542682246	1	1	1	1	1	1	0.390827828827717	1	1
AT1G02440	0.561466707954414	0.949694678734274	1	1	1	1	1	1	1	0.974224035226485
AT1G02450	1	0.605602227564531	1	1	1	1	1	0.288113347347252	1	1
AT1G02460	1	0.076505170804242	1	1	1	1	1	1	1	1
AT1G02470	0.0622201058460243	0.504615876311794	1	1	1	0.75005786210357	1	0.298122066629729	1	1
AT1G02475	0.973036006040853	0.457308027786708	0.13947723481218	0.974444085159148	0.0292169086933838	1	1	0.661354732996426	1	1
AT1G02490	1	0.964160691016253	1	1	1	1	1	0.642342995662245	1	1
AT1G02500	0.254714172218892	1	1	0.021182380300346	0.0595062665709306	1	1	1	0.648781422606638	0.845537652297293
AT1G02510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02520	0.140091546395745	1	0.72845803432488	1	0.653028272237498	1	1	1	1	1
AT1G02530	1	0.619292747117663	1	0.71702866217951	1	1	1	1	1	0.859445587107169
AT1G02540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02560	0.0131071624945173	0.000187352859928862	0.108921969993541	0.543923979448604	0.0196401733236852	0.0277782752246588	1	0.280379873319803	1	0.531479017118823
AT1G02570	1	0.995324703241472	1	1	0.989226424844786	0.956991375313349	1	1	0.917334159411112	1
AT1G02575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02580	1	1	1	1	1	0.191767033508138	1	1	1	1
AT1G02590	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02610	0.0807621870000401	1	1	1	1	0.117235792811114	1	0.806555835092722	1	1
AT1G02620	0.0919473335898322	1	1	1	1	0.29691208133993	0.8505258299326	1	1	1
AT1G02630	0.439750958807173	1	1	1	0.817137271253918	0.516386723791265	1	0.739940218380542	1	1
AT1G02640	0.124768619124988	1	1	1	1	0.112685791331736	0.924923861209892	1	1	1
AT1G02650	0.197672603725005	1	1	1	1	0.125858232679524	0.988661952202331	0.603338817140127	1	1
AT1G02660	0.085781563595332	1	1	1	1	0.151688324373993	1	0.88543492272728	1	1
AT1G02670	0.108380293659567	1	1	1	1	0.577102102285575	1	0.736057259150692	0.429220533009609	0.877389180266386
AT1G02680	0.0261088006142924	0.267125587980985	1	0.857125160027661	0.0296248881924956	0.0488589078971349	0.65215417177964	0.918800045257655	1	1
AT1G02681	0.730345322195785	0.935971689187037	1	1	1	1	1	1	0.806091657035109	1
AT1G02690	0.553132810239415	0.189429590455868	1	0.671750013915146	1	0.478345793378729	1	1	0.73772020638738	0.126255113705102
AT1G02700	0.953355963750262	0.851246010039678	1	1	0.259462543333154	1	0.9981412854186	1	1	1
AT1G02710	0.943202997934113	1	1	1	1	0.611834133526099	1	1	1	0.809173575242972
AT1G02720	0.465969771075126	0.00931296221411042	0.943085403152173	0.60126945066126	0.27115837847356	0.443232481982096	0.712270594854944	1	1	0.772155594939176
AT1G02730	0.528543845370559	0.141093183853503	1	1	1	0.812021645144941	1	0.923332370145008	0.794490977714527	0.194124036376194
AT1G02740	0.0757829925983279	0.850684326025183	1	1	1	0.511783203767866	0.0964322490092423	0.856827832094826	0.507736573243095	0.691376802152131
AT1G02750	0.0102590997234741	0.487631255089895	0.927101930726963	0.467955912621869	0.398859376265699	0.124615079651109	0.301185191883355	1	1	0.930873071669939
AT1G02770	0.0643591414338336	1	0.793714064361695	0.823192127081221	0.973896679767843	1	1	0.376031348591667	1	1
AT1G02780	0.278185248144792	0.0560034165579914	1	0.655137236989511	1	0.795794500856557	1	1	1	0.310380672716687
AT1G02790	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02800	1	1	1	0.740919716889541	1	0.67372475119243	1	1	1	0.153183461365521
AT1G02810	0.0176505452106435	1	1	1	1	0.473036300326863	1	0.927564344022959	1	0.855652418212117
AT1G02813	0.683742445319356	1	0.37271740710668	1	1	1	1	1	1	1
AT1G02816	0.555520128791067	1	0.79945824373878	1	0.136652960496092	0.168311377931739	0.925597409229307	0.154943713366961	0.759387969608277	1
AT1G02820	1	0.0621952521183974	0.953643748109738	1	1	1	0.689689299149196	0.163159963380555	1	1
AT1G02830	1	0.296223633595317	1	1	1	1	1	1	1	1
AT1G02840	0.0128409235881747	0.385092626574276	0.954028389660804	0.0139907848172847	0.350616392554757	0.0110779263296094	0.749416190860235	1	0.565803263651432	0.248308599707406
AT1G02850	0.00886495014942354	1	1	1	1	0.888213133316846	1	1	1	1
AT1G02860	0.119820762636905	1	1	1	0.415640627826752	0.353170514141315	0.59706120785452	1	0.379511286938272	1
AT1G02870	0.192147736488986	0.0689408895921655	1	0.686120856796879	1	0.859450272046272	1	1	1	0.393523339615319
AT1G02880	0.00488359881141434	0.306845640633842	0.0661108941683544	0.30994124453743	1	0.331931185872449	1	0.437085371468046	1	1
AT1G02890	0.0927947385651403	0.810104502565964	0.0689821622230627	0.199590366638081	0.0268739453790977	0.840213717991875	1	1	1	1
AT1G02900	0.450192277683136	1	1	1	1	0.534215692578375	0.725577306485993	0.937129663344154	0.325558215369036	0.890223794055336
AT1G02910	0.000546958539489701	8.2997073935636e-08	0.266090864455409	0.0822247144939805	5.70654427969193e-05	0.000708736615980801	1	0.506039987242413	1	0.924002727987173
AT1G02920	0.0545150954257983	1	1	1	1	1	1	1	1	1
AT1G02930	0.0122511149096371	1	1	1	1	1	1	1	1	1
AT1G02940	0.0947694911852186	1	1	1	1	1	1	1	1	1
AT1G02950	1	1	1	1	0.35559717023799	1	0.354857603056796	0.165447431185617	1	0.109387039590148
AT1G02952	0.58896225709243	1	1	1	1	1	1	1	1	1
AT1G02960	0.0796082044893452	0.665765208783998	1	0.0968977098771327	0.0339385013152853	0.197696453454729	1	0.595009657695326	1	1
AT1G02965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G02970	1	0.138580004536406	1	0.659514036416731	1	1	1	1	1	0.589718456389923
AT1G02980	1	1	1	1	1	0.848251807915059	1	1	0.917331961759996	1
AT1G02990	0.201641505457026	1	0.0529536376292574	0.0954208367498457	0.0941795713767694	0.630221202594273	1	1	1	1
AT1G03000	0.173686290982208	0.0135426038180086	0.159034504709171	0.11652538534621	0.0295006681672604	0.0989422689067063	1	1	0.382142196905464	1
AT1G03010	1	0.8226930977928	1	0.853187976386927	0.92478666249142	1	1	1	1	0.95874685086781
AT1G03020	0.722902524109997	1	1	1	1	0.779188496525712	0.078398144857043	0.701029920563836	1	0.72006688047354
AT1G03022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G03030	0.183358136829957	0.283928030701137	0.534853534783173	1	0.0768260888400883	0.0691799743610078	0.548349436029244	0.0564450881881384	0.948895441829012	1
AT1G03040	0.0144541050693124	0.0885283069497251	0.750927757138356	0.00147523847433663	0.343739124818895	1	1	1	1	1
AT1G03050	1	1	1	1	1	0.993630048600727	1	0.708959634355021	1	1
AT1G03055	0.849712311027849	0.0196901940799045	0.331465700195071	1	0.0739410469651259	1	0.917886331461074	0.204642140644409	1	1
AT1G03060	0.420029774537809	0.230582347932945	0.0979469283708189	0.0246225840068003	0.412297478809038	0.622458830061243	1	1	0.484448704986823	1
AT1G03070	1	0.338394341549239	1	1	1	0.692503974477046	0.313003146889231	1	0.326639879365537	1
AT1G03080	1	0.228041317515147	0.0242921609837313	0.286908079813912	0.897129529042028	0.539768982738856	1	1	1	1
AT1G03090	0.693620271687425	1	1	1	0.125797197095851	0.111006751461199	1	1	0.829476786709512	1
AT1G03100	0.294733973355179	0.0712849469447383	1	0.33293559696164	1	0.935006529523006	1	1	0.526985544291726	1
AT1G03103	1	1	1	1	1	1	1	0.480827237859968	1	1
AT1G03106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G03110	0.617489500735413	0.164470660051701	1	0.743576715171489	1	0.808540660074067	1	1	1	0.214071783631936
AT1G03120	1	1	1	0.691723291526809	0.7134667546878	0.815545535048383	1	0.999497510571088	0.717292989584139	0.563789945461395
AT1G03130	0.758071719750467	0.334169137384402	0.188371923328186	1	0.000516539056492579	0.926650914348638	1	0.808568841054568	0.698184658582655	0.755731770312878
AT1G03140	0.0649559553111796	0.633350932381209	0.43411928407821	0.372329092589018	0.0444732158860373	0.0751692022544305	1	1	1	1
AT1G03150	0.877370241357538	1	0.97926115044625	0.265707457864114	0.0319613807600903	0.427554019441493	1	1	1	1
AT1G03160	1	0.118789997458099	0.806806877951385	0.069305040551718	0.640326640828604	1	1	1	1	1
AT1G03170	0.0568539254631312	1	1	1	0.999239681968588	0.49899935109014	1	1	1	0.997330174377798
AT1G03180	0.3065154191865	0.120045720892096	0.771185854384928	0.361382336548747	1	0.175597618768665	1	1	1	1
AT1G03190	0.710760476362094	0.0846618177152427	0.508052888529471	0.0500596358730121	0.169635609001413	0.264348900440785	1	1	1	1
AT1G03200	0.575937386377419	0.95870263985324	0.565198011108804	1	0.0896507866308572	1	1	1	1	1
AT1G03210	0.0121352906903545	1	0.848491477045277	0.32171232040553	0.943322907143773	0.617758919272405	1	1	1	1
AT1G03220	0.0117051420710349	1	1	1	1	0.282320390925775	0.8165047799972	0.590681936091871	1	1
AT1G03230	0.0022057841979943	1	0.588914672616798	1	0.703971479462662	0.34947441064675	1	0.980461285578704	1	1
AT1G03240	1	1	1	1	0.800361784427606	0.832508876078748	1	1	0.905227739966485	1
AT1G03250	0.0019131128747702	0.035579071606973	0.0396291557005701	0.00473643345558881	0.409047288162046	0.124888037575929	0.105650674999869	0.109315153290024	1	1
