GeneSymbol	P002	P004	P007	P017	P035	P051	P053	P064	P077	P080	P092	P094	P097	P110	P112	P122	P130	P152	P155	P196	P200	P213	P214	P217	P008	P009	P010	P016	P020	P023	P024	P037	P038	P039	P049	P050	P052	P054	P059	P068	P079	P085	P095	P098	P100	P109	P111	P114	P127	P138	P140	P142	P143	P144	P154	P158	P159	P169	P170	P174	P181	P183	P188	P199	P202	P203	P204	P205	P219
AT1G01080	512.658091006815	488.22278919168	303.375918278841	530.600382656345	445.288287812141	461.834719905612	488.372354114798	464.685463432295	518.763490543622	427.84994528996	413.257411043026	408.094857328347	480.137320172785	402.495064800606	469.642658573942	476.589182662315	432.766600199156	447.70031756406	468.643717449084	510.180340476349	483.136769777792	424.714723221815	469.732533580617	338.224950639485	319.922350372311	275.511093221971	403.186714966727	305.78794803076	368.267970943049	411.424429523387	269.512059990087	412.752569338112	322.773093898995	264.382477308838	290.854230665855	346.459984581498	341.224400244492	417.423462755271	440.035911274001	296.218395272733	282.802353688515	369.152940839355	327.820164047317	346.31041965838	406.294846842138	309.899964614996	271.345041509726	376.851121010322	261.274345433426	451.812334148297	423.460569915683	327.730289040642	260.582695267306	298.1235417407	285.93757575666	370.745721473515	270.840199804812	410.722663059079	438.130764806033	281.548200382383	523.553570520853	334.676813129015	388.688013123045	511.065310372655	266.182487795047	381.641200987553	246.775643589745	326.731347915784	268.810293525778
AT1G01860	112.22359986165	110.088559774558	99.2813924441517	119.219469366998	102.686077927936	103.225839197142	115.222888360391	115.374859307489	114.772742797815	103.766423208448	98.9714613552572	101.627981628118	115.659333919984	96.2299696917942	115.552761701827	106.528247137006	104.757578244734	106.583361274151	99.3812291376327	109.636304153722	115.275022614008	104.720897772933	108.057739477242	86.7495447423386	90.1970333986906	90.6270244394278	105.181338384657	104.019527969568	101.191614849264	102.743174912194	85.634351458262	114.965091525113	89.1877082148009	93.6426739838665	90.53461696715	89.7368743345908	88.763948074878	94.0949296047023	105.730504504447	99.2292581905348	99.5591315319716	98.7791126279594	85.1979846794084	104.704127780531	102.035505985949	89.0509304933115	87.916393660489	86.0418758160935	88.7104976106748	116.224170327913	105.044560663167	90.5897311042948	92.0641093073863	99.6657037501281	88.7272676030767	91.7281910853589	86.6924477580807	104.423454836478	100.230540158057	88.0258977997117	115.599940672904	103.910023830345	99.6063105030483	106.620654609284	87.2322090272865	106.190663568546	88.4298246666218	107.721821255215	87.7727930385917
AT1G01900	14.9382118267487	14.7862075398868	20.432968120108	14.7168493475125	17.8026486011793	23.576378548396	18.6643837232798	15.348785849303	15.3471969431682	15.5106557763582	18.0745582777584	23.5301269274179	15.1272740059401	15.094482701924	14.1872272418722	15.2558299881087	20.5545809241352	15.8808785269189	18.3760345397902	14.7155877813083	18.5642777868734	16.3707823632751	14.1801053595466	16.3817640082505	20.4839611655567	25.2004411878909	23.7580945992469	21.2790291606066	17.7617535431696	20.3004991735974	24.5765725111965	19.948478743795	20.1706947206683	24.6452727027947	21.1155703274166	17.8080051641476	21.1171592335513	24.4327571075282	18.0337567480903	20.4852227317609	14.5321257893491	24.3326511711217	21.024203372357	23.8429316620068	18.8081991269481	17.9897212149985	19.4320678036426	20.8628560861723	19.9556006261206	22.1501373924989	18.8768993185464	20.8956473901884	23.5710219854276	16.087859401486	16.6800624837773	21.6240049035014	22.4484358680256	14.4023213364199	14.6645947358596	20.7065852109971	13.6636944193942	21.8562327857344	22.1391557475234	18.3120708238631	15.8556315192531	21.6492519111673	24.1444079240386	23.8021301323386	24.0804442081114
AT1G02020	2.26207583343265	2.30533283482272	2.43244876626739	2.19017599599473	2.31738126138504	2.40365709958115	2.31113999690459	2.20048923813899	2.21713686449425	2.28630470723264	2.31585375678117	2.44105154881278	2.2765497974356	2.31547611686801	2.28114017201579	2.43706453911795	2.27497854451138	2.28951128165437	2.28664175097412	2.27596985482109	2.30690190623125	2.31142863471636	2.28151781192895	2.40918683695911	2.33966877967494	2.44568920336787	2.2857899006674	2.47538749366501	2.26036015355187	2.30332474307896	2.31030579967331	2.39811282141516	2.34547594175681	2.430980318407	2.32097769582635	2.32384722650659	2.36904506214519	2.25147280934647	2.32064065208486	2.22451194084695	2.31088574228782	2.34576457956859	2.43256950191916	2.29469609840409	2.39823355706694	2.47140048397017	2.43799304443338	2.32012584551962	2.5057364288224	2.26369229335267	2.41135325851564	2.39664437355478	2.34123785108348	2.29641177828487	2.33470911729297	2.30931448936361	2.2980282382049	2.2309608468156	2.24013745125215	2.23482518299121	2.53804236681149	2.19662490196338	2.27447339610438	2.26898879822673	2.57237831166372	2.28304531653281	2.44352278181133	2.52104856333772	2.55538450818994
AT1G02060	1.18044052208406	1.50439148406294	1	1.88577816347218	1.124728214823	1.35550058385396	1.37647462534534	1	1.25279601977195	1.53095261088571	1.41901202650387	1	1.25406398230786	1	1.26474328217879	1.43174245447785	1.50897663563469	1.62967481345053	1.23565611973035	1.52134518540465	1.34299543522699	1.52684631464061	1.37589256339246	1	1	1	1.61324815848	1	1.43791643605876	1	1	1.25735667433033	1	1	1	1	1	1	1.10391064350956	1	1	1	1	1	1	1	1	1	1	1	1.21843665734107	1	1	1	1	1	1	1	1.29598203613483	1	1.37377344202131	1.33036680779726	1	1	1	1.38415896736536	1	1.32913147944924	1.06471084619646
AT1G02150	123.849546838105	123.418110958843	123.587891573156	123.60542258753	122.866079820138	123.597419473503	123.052901676884	123.205210854137	123.860980541131	122.907289701836	122.774912551148	123.004638801243	123.101606525262	123.684859297175	122.937254887862	123.122968086304	123.393058906991	123.281666412051	123.685503552983	123.539988890534	123.332579321116	123.275277845023	123.557703131443	123.460735407424	123.606196270603	123.544187600153	123.125639032777	123.764012817112	123.365654431544	123.443021166515	123.123567138062	123.673400917631	123.028329301308	123.028671308758	123.321143234824	123.508454863511	123.588535828964	122.955933952865	123.703163994622	123.184698688032	123.026000362285	122.810321977817	123.296091182973	123.268686707525	123.220534862081	123.576433193612	123.500451749484	122.677944827129	123.178310121004	123.125297025327	123.254514104198	122.996458659721	122.769112096119	123.752579114086	122.840287163843	123.208837001619	123.088999040789	123.235611597097	123.185966764808	123.157546380179	123.305804725638	123.093426383739	123.346704398509	123.443672122528	123.667045093093	123.126344601909	123.02937687789	123.641155324172	123.108243130118
AT1G02460	1.97499020144583	1.69902335973417	3.91158965786592	1.51395624607592	2.74310314952087	2.31117651431021	2.3191978209065	1.58376365104268	1.62056195564776	1.96894970970449	4.14951660683755	2.34802264269052	1.75261245634399	3.63475365888116	1.69211371071973	1.6287129726453	2.20687665867612	1.8143467900584	2.57484161171578	2.50313272031253	2.02764953832334	2.06836871457975	2.57650222108735	4.44577266847396	4.42734663549863	5.06762213758164	2.0982874350864	2.55550029930886	3.57135292080673	3.9546819250267	4.83613560262542	2.4847066873372	3.12498218942021	4.68574309768231	3.75698673821983	3.64166330789561	3.69525240450543	4.25381646247164	2.57517188050211	3.52640359920411	3.91763014960726	2.88842148106739	3.97028948648478	4.26183776906793	4.29066259085195	3.94227688534826	4.83106142922882	4.04092738324784	4.51748155987721	1.99963693718683	3.45659619423735	3.5632019038092	4.60953570390653	4.01100866274118	2.73107362559358	3.21494150109819	4.4981402474703	3.89344488589069	3.6330535917669	4.51914216924878	1.69041364360547	1.95080493772926	2.89349565446399	1.27230155293676	4.67371357375501	2.66689575574509	4.51781182866354	2.01204197686527	5.15758144925962
AT1G02690	7.67239477969622	6.90123383636275	7.14647683219015	6.38115432610054	6.60866336191258	6.03644543014493	7.07933735818467	6.49488977634136	6.65660150272936	7.76663290477457	6.49367636837292	7.25641351189076	7.05773103949774	6.2243402325691	6.55387696705218	6.44968900079168	7.102402933851	6.28939582265766	8.16776244154296	6.38708472460962	6.60234755658204	7.54436679696989	6.4107909162034	7.52082231824862	8.21243433589622	8.36644491393598	8.22740516085433	7.49118572814576	6.58925683566177	8.01126523840797	7.60492117838658	8.11375662847986	7.11737375880911	7.33437163461432	8.41351889042794	7.30348748838272	7.5597204028369	8.48120008471091	6.36121026294251	6.28336237964965	6.48682873621354	7.93486773594706	7.00372522643464	8.78242618174144	7.34165183998093	8.18936876022989	6.82483633390184	7.59686013825876	8.60714752870006	7.37116868266569	6.3227161416325	6.43433539492467	8.50583550941546	7.43274754367772	7.49711612665484	7.73804509376576	7.39339378169486	7.7186947639578	6.54565894362989	7.47124166498773	6.62801369172053	7.39580410737024	7.6639083690974	7.71237895862726	7.65569034567511	7.39942722470289	7.69928823770699	8.45168324202615	7.60370777041815
AT1G02970	3.46102679049109	3.12862927135447	4.23769251319273	3.26711226018829	3.8073011447672	3.71217226444533	3.58422896142109	3.29015029219263	3.44343892144064	4.09840312349456	4.13992833610731	3.8035899972766	3.58467469214636	3.94685462980216	3.48990721826876	3.5878009028517	3.38363725625016	3.72110514858899	3.51574505447842	3.4399331153126	3.93173416547896	3.73334498772167	3.2428867737619	4.50729636556192	4.45843225968407	4.39654756634944	3.69655234555472	3.96710748098301	4.36166627544577	4.08363247704488	4.64627076625125	3.53769729239801	3.99014551298735	4.69761668355077	3.82586969897803	4.15518443879469	4.50358521807132	4.14343414223536	3.94627554545653	4.18873914528697	4.21574027527314	4.64684985059688	4.18990243906348	4.48860483067285	3.94288199455662	4.20412165323305	4.79839834428928	4.28466991294108	4.83992355690203	3.45518921799997	3.5654524390213	4.16102201128581	4.52586491977275	4.28779612364642	3.82862449214919	3.66385283462759	4.41216748524005	3.99762146275605	3.75843703888935	4.63172938627368	3.48874392449225	4.26544765981602	4.42110036938371	3.50412643243833	4.28422418221581	3.66167105465105	4.43334020851639	3.78860960987813	4.36384805542231
AT1G03110	19.7647407537618	20.1093364794232	21.4799384905984	20.3457849967571	20.0220250327431	20.2617459128707	20.3247677060681	20.1332072696919	20.714676987515	20.9117756120072	20.5653321648887	21.4325129381452	19.7518943260583	20.9364456708786	20.5225007715814	19.9215061147936	19.9735296419601	19.414064349499	19.7173152013087	20.0055828206971	19.9395817568189	22.4298747243515	20.5349403220029	22.8082837018862	22.6269733488438	22.2273241767859	21.1292620863356	23.1799997404976	21.6887273787967	20.1188032473981	21.8340009842346	20.1263043627715	21.464802003661	22.3960799671963	22.0399654429046	19.8344145784707	22.598942694106	20.8837449572694	20.4203227458683	21.1579016911287	20.6808822303597	21.9769436497072	21.6367038516302	22.0609827335936	21.8245342162597	22.2376985084179	22.0116461478986	22.2805299017253	23.4359782943702	19.7479803430054	20.2298140140363	21.5496123153072	21.9450117508728	22.1355204827049	21.0930859650496	21.6547794936555	21.8484050065284	21.7372227695797	20.2636771738188	21.841502099608	19.4427039542921	22.2501380588394	20.5121264399494	20.2964484110621	21.463178079842	21.7207805575337	21.9788749106553	22.6516434077151	21.4670920628949
